vessel_id,idle_hours,fuel_cost_per_hour_usd,co2_emission_kg_per_hour,total_delay_cost_usd
VSL123557,47.145768883666214,1798.2483273204496,215.9013666948529,193604.3381525221
VSL123558,13.117540061092514,4625.826748910768,575.0329057027459,199625.99045098887
VSL123559,44.229663763304714,848.7024375927223,1474.2534077235148,109715.51963187462
VSL123560,32.368113443423375,1489.88650452309,366.6541986069727,40992.15399256729
VSL123561,35.331520478264125,4993.084537695738,992.1139182257597,88989.57208374774
VSL123562,43.29471679238014,2488.7035636127484,635.3020493576518,134943.25919232552
VSL123563,24.417847597933907,2583.6126818578814,1151.6334050010669,86931.38713503844
VSL123564,12.054095341122348,4439.325008895754,732.5072723685622,15885.172758205159
VSL123565,46.6141940974196,4318.496293603756,958.1437839975135,159536.30010332732
VSL123566,42.68610197647093,2298.2711242129494,1121.8399941339883,72338.29220279634
VSL123567,21.020433598819366,2948.9983450101035,1438.6800063182866,139348.45253713697
VSL123568,41.51929171131853,2371.42995538212,1171.4035910898835,62143.163196014226
VSL123569,3.6492121223324716,1259.5620766766867,1113.4807766721174,73540.15692138184
VSL123570,25.729751192269134,2673.962687162392,1400.2916766226308,93063.20242956126
VSL123571,27.797875740169378,2616.9877014857984,1287.775127049189,159593.99363062903
VSL123572,37.67501165175101,3665.6958639619647,871.6519533681277,61666.581464478426
VSL123573,5.157025519383096,3562.40092431983,1281.927541376011,105047.27146328604
VSL123574,12.850371550054952,4099.229071939382,857.3467649299412,43210.80010805529
VSL123575,13.388879459702952,3225.452871892611,458.5088728006335,101262.92669703373
VSL123576,27.79160692766674,4960.735893955815,635.2014557720393,41122.42419408595
VSL123577,41.786890765305955,4510.479969382142,1479.4233773365831,15039.482576904556
VSL123578,41.573858236670766,3105.3036727151184,786.3602367871736,26139.755450205415
VSL123579,22.582395221074343,2278.663205111219,400.50345192571643,194126.37587273112
VSL123580,15.349205701694265,4482.223843023607,632.0858880764437,15180.468333650997
VSL123581,33.93587515731703,2080.261345442256,558.2586955055294,127816.8792163001
VSL123582,27.817078855899112,3692.8690308067944,226.02315264638,146368.56853738823
VSL123583,23.2936242965721,1270.7511560171952,540.0354883245186,158110.5511862359
VSL123584,17.006156473597663,1000.704283412391,1280.3983947894724,89110.52918823043
VSL123585,2.240030280169032,2125.6613051203885,486.3655771861568,115125.49782123034
VSL123586,7.096466500788347,1167.1640458075765,475.8340344362136,59541.42976208758
VSL123587,36.05356699111609,1707.0661121574744,847.5029238402661,62175.34760587431
VSL123588,21.81636034237671,3335.2410466759725,414.18080186262597,157173.19629877803
VSL123589,4.18846862367057,1887.1331078044657,1338.6527356373067,45423.299679083626
VSL123590,29.338051229432587,2510.577616600269,1318.0874537374152,103786.23297467326
VSL123591,14.924610153216786,4400.749960259123,1202.924254297787,96682.06625253563
VSL123592,43.281465445943745,3623.8460201346034,313.614912577497,44418.454461678535
VSL123593,39.640847430228526,1866.1886460397482,1162.8436686849252,11210.81078838256
VSL123594,16.031336657163948,1748.3696450032985,868.5814906079631,146906.71032888186
VSL123595,5.705867491738173,4112.419660138934,613.318189597965,40092.215393692066
VSL123596,1.6256454100967197,2717.45178596516,933.1757498175065,124835.10390375058
VSL123597,4.128649464772291,3297.3472385568602,224.14993776049513,18933.064167825316
VSL123598,22.374971772264168,4766.328618725682,279.8082660519822,12688.741862571618
VSL123599,46.347533156763156,3979.2129316957225,594.1137862239091,80250.82611896102
VSL123600,29.155515791213148,2479.8033764086663,1086.9428461610037,132265.23280474162
VSL123601,5.588813705674326,3505.7452108677458,1401.8151458142102,99834.19393957658
VSL123602,6.703872477690171,1592.97682453839,1021.2118160903095,108078.0182940479
VSL123603,27.328128491923096,2384.3016873658953,983.3281007901587,22241.0327604666
VSL123604,5.97143532536888,4104.648197625433,1267.1044658435274,181751.68608506993
VSL123605,46.5573146165308,2405.243853017998,1444.260923522622,165719.6167173234
VSL123606,25.23890251524869,3863.79153008296,995.2656618479108,158125.52051633256
VSL123607,11.721142066936988,2969.7468288495156,1243.320956624863,17381.398607381787
VSL123608,45.553080199960085,2890.875429978094,595.5561207717313,48137.103695313366
VSL123609,37.068798595170534,4547.868877170826,759.563244710365,37446.775869711586
VSL123610,19.11058880604928,1375.405997268642,299.1234374801366,14971.316835474467
VSL123611,13.931242409341127,3459.8508461532865,973.6574789632976,73884.42979681297
VSL123612,34.63232355458681,4076.6232152493258,612.0749915096401,102608.88348929673
VSL123613,34.938753598222014,2053.2488470931858,474.3167136567663,117362.23425346203
VSL123614,23.915043272442304,1495.7667564199783,498.37270426327507,21350.395519273363
VSL123615,42.48514039656365,2007.5623747593047,1472.912498706691,54286.73969569835
VSL123616,33.353376062153856,3807.7933877493715,361.102692737933,182675.59622347532
VSL123617,28.45350450489415,1025.9166911583238,1343.8460275569812,28033.99609813012
VSL123618,17.501379374036325,4129.423966169758,395.36191739305013,29442.469271763304
VSL123619,26.84001405859415,1368.0990907649118,635.3119242865605,114252.41868635418
VSL123620,7.8297558661156526,1249.7056585258517,1047.9221699476643,77735.66044873554
VSL123621,37.86386647568335,4988.5755547187955,983.6474333602015,24124.731052445393
VSL123622,25.498524371590143,3021.7588210706854,1111.5004541941262,190214.85428546162
VSL123623,13.16422919665849,4479.052783816866,1403.0034894157766,139986.31364073145
VSL123624,29.635610430478437,4249.216280259456,514.5469891458841,47197.211660412155
VSL123625,0.06469306833162491,3093.812347638175,998.5936190427697,195794.9270089952
VSL123626,25.09880258649413,4741.50206605162,1136.8681662037295,82013.24303906932
VSL123627,28.984703643635605,1295.9673506224856,274.06425806928155,164616.72260543297
VSL123628,25.67054952828304,3568.7562329991697,671.0128499053856,46266.10073076125
VSL123629,11.090888143393066,2263.045214585717,787.7942500318404,119397.44710378682
VSL123630,17.70716832820599,1205.156215964444,653.4433766504421,197961.30727933336
VSL123631,2.8352386345143366,4278.653838716922,454.6135563593245,171309.86529065
VSL123632,40.24639603901121,4063.8174393819786,1329.681314052843,185104.46623981945
VSL123633,38.06983687386799,2027.267538434302,1276.6215078672328,182184.5338817188
VSL123634,10.799145757875293,3897.574702456213,598.6711240867464,162604.30602988068
VSL123635,37.56711602291195,2233.4430281167556,243.42488351038196,194721.00862281804
VSL123636,44.75793029076826,1685.1388205175676,1410.4988310574383,197420.07602845764
VSL123637,2.7775350491021005,3056.276157849725,979.2809607364912,21210.206899519566
VSL123638,15.496454619894918,1341.814932729081,1247.5166015736245,113106.09117888412
VSL123639,0.3410790249828892,2496.263686444544,1192.8005061821543,109538.6694363283
VSL123640,6.8369291490328585,2929.153244226207,673.1790952746712,157582.404919598
VSL123641,34.14128974794193,2798.216917863302,781.4522475789412,156656.27445818696
VSL123642,14.840454102944262,2517.6070592503193,695.3836382389438,198301.66256316155
VSL123643,20.347218390180856,1295.0253051411446,709.1827895324071,123022.83704289739
VSL123644,32.387941541036994,4360.893557961848,1329.488601137714,96034.0167257026
VSL123645,12.390907834278618,4322.64979035465,812.4651864378034,161620.4684272573
VSL123646,5.156403116224771,3679.1411178599706,1449.6602707513093,98360.04451316646
VSL123647,34.741187778564964,3939.54725692224,1215.8581004132254,21861.367808046627
VSL123648,24.96602406630694,998.9209572239349,993.9363049375369,92898.2376258699
VSL123649,21.187689647605765,2956.4092665544804,1115.130354105307,194108.08786003076
VSL123650,40.46654695592508,3746.292748066961,954.9356020862698,180230.13277781033
VSL123651,21.25180113782506,821.2940861856774,1219.4912535747221,113681.57346472966
VSL123652,5.464892577923189,3562.0909981407435,1384.4132735026665,189504.2843605453
VSL123653,14.476315738821876,4491.142029071203,814.7181649112715,173011.40178533876
VSL123654,40.92865459665091,4000.9728416278817,579.738108276407,144154.2420179269
VSL123655,21.158948203630484,3412.116079391998,735.1199752549047,124664.11152604246
VSL123656,35.65325336213844,2984.422464802519,560.0833984707795,191365.86705556905
VSL123657,11.05963367538066,1668.197781288816,336.56823917164456,170304.75007231397
VSL123658,46.23758656168357,2276.677389488769,927.2185161034781,160193.97541509944
VSL123659,22.437995507678135,4801.6154377998755,1176.790649313234,149586.21391182844
VSL123660,1.2493989020790508,1079.5340910108903,941.7265332544252,107499.81912889934
VSL123661,15.899646784704121,1501.4294986795721,1053.2757759690435,184713.5315783616
VSL123662,39.93744172986307,4268.3335432911335,597.54516888944,65243.99792675682
VSL123663,3.279211732462917,2477.370350131667,819.3082851269195,83432.19021765735
VSL123664,33.86404141614162,938.4232371867998,453.7485874206652,169610.8298534352
VSL123665,7.813922443506698,3648.291757655249,329.8046795867032,152930.97109044527
VSL123666,42.25890362154801,1477.3335452965312,458.7252935157776,59096.44107435559
VSL123667,25.893302313640547,3953.566807699756,1067.383903304266,29610.370087609102
VSL123668,35.77352007229531,3547.9607462800077,391.40441425925127,89162.86500834142
VSL123669,25.712789025702037,2490.7482981697294,303.74095099686883,92391.03031189367
VSL123670,46.1410996095359,1688.1902650271559,1307.5874365614557,72591.19993586495
VSL123671,12.69186461649394,2463.709040440982,1288.0068239904474,116422.41702536879
VSL123672,40.687414332646235,804.9812267200646,283.0507165913577,112479.81284041262
VSL123673,22.91142424178124,1650.4569134909557,434.5365978501562,34198.80340680783
VSL123674,22.24995973959697,4133.59914533732,1185.6249461912507,44589.27203294405
VSL123675,34.568197690362545,3521.980632893716,929.5615060268286,66149.99669151378
VSL123676,4.634720930922974,4525.454306094258,216.94653930732335,138195.4875753212
VSL123677,28.57982554038614,3466.4558642176416,303.94919878374674,103246.22940399157
VSL123678,45.72721910940188,4424.984528245698,676.0491808721738,13203.235889196743
VSL123679,16.2027427379483,858.3380581555658,992.01116973864,152624.68081951677
VSL123680,33.56776576769374,4299.614760335383,665.2648761141259,177594.0005602986
VSL123681,4.8704407846508,4235.944100058941,508.9158973493562,148804.73789326954
VSL123682,22.108685570484138,2952.889781229204,353.28184571673023,109672.77372388456
VSL123683,15.678764846177808,2179.2023169948798,658.5266535174347,48164.919001650305
VSL123684,36.79394877028826,3997.632612391363,1072.3406225060817,100186.80211717817
VSL123685,40.29648962962516,1774.3714810883102,754.2164491290671,172235.05351403792
VSL123686,7.652147270634108,2434.874601216373,1048.22954649179,78518.62154051231
VSL123687,3.574813327337589,1308.621974440135,1415.7294842664464,11044.07242219841
VSL123688,10.240162705424149,2256.796161445091,1104.0508555530773,111352.69379953123
VSL123689,15.071977678306352,4552.184029213863,384.44745131516345,16457.142184670134
VSL123690,30.820966793078668,1850.2610266080073,241.6451073619623,130202.08066807599
VSL123691,42.86215904835598,4518.870001311199,437.10837457572586,6357.149948995588
VSL123692,46.988689480304004,3428.1663287783276,1161.3113676719763,101915.74424819597
VSL123693,28.76565252458851,2283.465728473552,587.235450190894,86166.51957126652
VSL123694,10.725660006440506,4358.280492265325,1446.529217697375,70759.09630882005
VSL123695,12.2475764534533,1990.2854694968305,625.1535572125667,198070.65019837598
VSL123696,3.4598820103572425,1528.3705101331022,1086.7903374696912,102343.69426668943
VSL123697,31.839890316756776,2472.7167190318664,677.5059507709092,156758.96689273417
VSL123698,36.49320269467022,3127.2613323729984,465.9553233933077,163246.8516461874
VSL123699,47.11086120882318,3874.005491394682,1355.4311224548217,166682.1856183453
VSL123700,22.453350384806967,4649.394485068782,325.2498821002629,39277.84000689713
VSL123701,36.742664488051844,950.3558170326974,559.8165698782345,161884.21131899382
VSL123702,43.24957150497317,4812.82747662267,847.4638842326193,155257.6793460374
VSL123703,35.87670593562672,2294.7352878320444,801.704794035978,60181.30609255369
VSL123704,45.61273745325225,4113.375738652257,356.8765735041192,54282.99225182541
VSL123705,16.255980834471153,1035.705773402696,610.4105468288719,140750.44432980526
VSL123706,15.448386396499057,3814.9552530837204,664.4420864598064,125808.05659676589
VSL123707,44.194829742905455,4670.852779817608,295.6202281528547,191119.46437901034
VSL123708,19.888995299589407,2383.4768582526876,821.6452038354851,43379.93274106243
VSL123709,33.99243462646116,4414.680812718836,678.0248850030789,14910.086006229443
VSL123710,47.047442002703576,1154.551923122669,260.3087515382702,110390.9549600145
VSL123711,42.37419103553528,3204.70747545313,667.2833303881812,77796.6249388607
VSL123712,29.00846494892655,2541.5771813996193,337.66403917883,86925.20215612037
VSL123713,29.13420546186824,4854.911825610749,709.4649369377257,160392.6440980568
VSL123714,23.21719511804228,1044.8399227919883,1450.0111001341425,35477.97185481115
VSL123715,4.736262747234941,3212.908760354069,1184.226858181923,39012.63551877715
VSL123716,30.7800123508813,3888.827917305972,1348.316361872702,84948.63602094317
VSL123717,20.54053521991526,2636.7847712218118,1290.449903888161,174799.63373687965
VSL123718,43.3461133480636,4416.660470866468,518.6392078666295,184240.82568752253
VSL123719,23.619155599947604,2599.200156452218,485.79206402121196,29636.150692244977
VSL123720,29.612903687083488,2993.8191103185322,720.5758748020928,12656.837485144628
VSL123721,23.641744552067266,4430.961498429666,388.4454146224283,129159.31479726727
VSL123722,38.25212808363672,3154.918604995071,552.0050299345742,165838.3525661086
VSL123723,19.414774713551807,2256.8245675279404,1097.4296227195782,124143.03251712282
VSL123724,28.144998154005833,2039.0847799040491,1411.3647121411993,167894.3812311088
VSL123725,1.8029288967879964,3764.1809381413923,1332.7110804902575,94497.53406862485
VSL123726,25.422570180856283,2118.4543679710087,784.0842830044098,148453.14411563415
VSL123727,25.54197617490938,3906.8484652706834,688.707932536322,42110.07358441893
VSL123728,46.26899483285315,3701.239765196168,1370.6025835262355,141507.93888918904
VSL123729,0.5595396983683436,2282.3042903185756,1317.270124553027,175902.63666442846
VSL123730,30.730236975879695,2600.24563773945,317.683099209288,5264.04273440625
VSL123731,32.453538972123646,839.9638418531524,1135.3902164168358,8605.400948359224
VSL123732,32.49107951785385,1102.1504569991084,1162.4110256820625,16949.406717438975
VSL123733,32.83696283531636,4562.260381532229,386.6609876182008,66519.14337249362
VSL123734,3.0155892998666456,4156.265982831338,1411.4644404687845,76906.37390981936
VSL123735,23.852929774181806,4138.323223203144,674.0345633310213,140222.98351994657
VSL123736,37.117040469272695,2379.0829773206146,427.79903304914507,186988.5537232673
VSL123737,39.45032893030997,1564.5929273598308,1328.6469813973795,160061.58618004769
VSL123738,14.352256394740955,3552.180970896879,1088.535398946022,7929.551922716948
VSL123739,32.513711432610336,2518.4266799940033,1286.49034274133,15125.496293018581
VSL123740,6.628583044741239,946.4707246177993,469.1811352889463,49113.256393790965
VSL123741,37.652318000140525,1188.931732291816,422.9578022868006,113038.5703219764
VSL123742,31.227554234729816,4704.599934470989,566.2667983315328,125870.66454794834
VSL123743,39.139337376183526,4261.59404711852,1264.9670016655687,176419.20956400517
VSL123744,36.851720841533805,3282.287194240842,1249.6350551285843,129578.08489978442
VSL123745,29.32436760137385,2126.194292403472,975.4119060717646,145206.251272109
VSL123746,35.418205548087926,1059.7190051365897,1016.0877360121708,96705.60165481591
VSL123747,2.843012201615382,1573.975017224724,1139.056001802312,156295.25609106102
VSL123748,32.662813199739674,3168.2364955637813,272.43330458436,194230.0598382233
VSL123749,30.810248246028912,972.6105519472864,1439.5252088385637,67764.27687330148
VSL123750,6.0109210935382595,3124.4253864764614,351.08316054906084,67299.23745127846
VSL123751,43.830983619533704,3822.2662867324666,655.4355729289973,184936.67653890644
VSL123752,2.6781904294434895,2315.9913912648517,415.7597140157545,28895.11743367828
VSL123753,2.2500086892360507,990.2207277815919,384.3591788266321,14836.472965039487
VSL123754,33.90026193666645,3702.1744036700684,1231.2172750956747,119173.4442242721
VSL123755,46.14912845732018,4220.118568490268,1163.9720256135959,164560.51911075326
VSL123756,2.0487168576230204,1608.4663125549691,450.7693705389943,44752.11209109217
VSL123757,26.290550081591263,3943.1038269230885,587.9470256728423,140087.26810329652
VSL123758,43.439126619986276,4996.630972834664,688.9274177261577,195298.8384016079
VSL123759,11.005621692959688,1789.9430393822227,553.5543639848127,146423.09793785025
VSL123760,39.033978289334016,1310.0537598367964,652.9601102220513,14623.232239875466
VSL123761,7.513416218557534,1929.1559330102682,1145.1965975265753,184728.8880729968
VSL123762,32.145217177217475,4976.882487782668,538.5537248724239,115981.77284831865
VSL123763,34.70474586674438,3343.568036367575,1267.169606693154,151070.86755871316
VSL123764,9.3414266231949,3019.968642722636,1417.9150668665206,92175.43428570306
VSL123765,39.23641945321033,3019.012159102482,1032.618500241228,197958.20279036535
VSL123766,42.86991684252971,1865.4481566573104,709.3259236755347,38964.561874428255
VSL123767,39.8781061462672,2564.4027813613666,1077.6922266292481,94832.8754824289
VSL123768,20.090322002729724,3598.365504156279,432.60779982000037,120324.85418892515
VSL123769,41.836649856197056,1891.0893363351202,202.66161821423748,194623.07984658596
VSL123770,33.63197373163557,2979.798277868267,607.1622720737103,158166.51592339703
VSL123771,33.38065250686992,2464.326635186543,821.1481650292517,142648.91304946283
VSL123772,20.795661046500236,2435.0520529973455,852.891196164285,29675.0160989915
VSL123773,24.74993554027094,4525.098003055482,236.46186414314212,116838.24186708835
VSL123774,14.443082098909992,1836.8605213731305,1326.009974539152,186333.48951743415
VSL123775,47.38811471428531,4794.024227550398,1215.0136992789064,89437.85414571883
VSL123776,21.360186970328183,853.7973689784329,370.4078785153873,129148.99958833621
VSL123777,41.27001946383376,3747.771967871885,1162.9362467677438,62713.6862225168
VSL123778,31.60497246226712,1940.939860722565,841.9900202080837,183469.70926469308
VSL123779,8.890507121576922,1550.1228815783763,651.1478336976948,194936.27201652067
VSL123780,15.481410626710737,3020.0236414429655,212.87625482306396,178998.80304786956
VSL123781,14.276103451000806,2486.422497168733,220.8925176140088,82863.6584692207
VSL123782,29.082790253589287,3895.858811515014,378.76866081200154,112632.09578251862
VSL123783,14.023330111784942,1571.7553058964322,987.5341466206095,70836.73586447266
VSL123784,32.18579930719979,1442.9999797539917,1004.8322713770291,138368.88384258613
VSL123785,1.4884867285503773,3097.6438442842195,1135.8639189311557,122525.80966061138
VSL123786,10.11337832825334,3796.0278807599334,760.9184671892255,66006.13585535652
VSL123787,32.0104244130407,4110.798797910627,240.5028719706604,7935.987581430098
VSL123788,42.487346392443115,3358.2045776338414,1107.7156487208913,53813.32883851744
VSL123789,16.96364558284197,2239.3823667160696,1144.7307980265027,167348.6244340443
VSL123790,27.479712545136465,3110.89659561476,957.7326439059957,103606.084760606
VSL123791,19.257523175523172,2687.5955184125087,618.6751322680755,191164.8820834709
VSL123792,7.543157213492394,3177.900431723696,1007.1017087641139,111594.61557226506
VSL123793,0.781133495614494,2444.350301241753,510.746987438054,10891.421848834212
VSL123794,34.053031059319885,2614.2362095469516,1240.1115539144826,53364.526733720384
VSL123795,45.09481406321947,4127.005290074019,500.85363816423563,121700.026222754
VSL123796,15.975473906790107,4072.462451767894,502.5962593257869,148385.33840652098
VSL123797,31.278851400670877,2295.9449362411497,573.7769058266553,39573.060572032584
VSL123798,16.528008378058313,3192.1546131371233,885.2665638162147,39109.62957534985
VSL123799,21.26688154668873,2287.5218467081772,573.6112674424211,130994.09480372242
VSL123800,24.0375669488569,1890.5304729817622,1000.1376380645063,120318.8421786352
VSL123801,40.21111923607022,4858.921139495752,795.8134251206444,196525.021776882
VSL123802,16.33314707086901,4391.393424471711,1361.3382815851369,100821.13546311887
VSL123803,35.474485647098696,2804.9393129108603,864.3539192083462,11553.64448031686
VSL123804,39.50157385617064,846.0380698226086,463.28116705112524,41327.503546478496
VSL123805,28.37795439642073,2459.8285942269804,1471.6649102414287,26521.72567960111
VSL123806,31.801595934526098,2559.9879092904357,1019.5581032777525,181541.32691988698
VSL123807,42.36320929371247,3501.9002415648542,1324.0867191603888,54192.14210690433
VSL123808,46.9693050940255,951.3849882429677,1183.7240962658893,192474.6188300222
VSL123809,30.492122613431782,1948.7587895823142,1305.7623723394363,24051.347036646537
VSL123810,18.401765050970923,3778.9389332714677,1198.1233878170503,84897.28586057357
VSL123811,42.07968963013905,856.40144454332,1353.668947029694,175216.1134300763
VSL123812,20.673348812830934,2826.1543441389576,264.2761767540157,47559.86492255945
VSL123813,12.915829565431803,3310.2713180606024,650.8093165870093,5931.230277464937
VSL123814,11.856476629860843,893.5230727466893,1333.9823895304103,120543.18963711748
VSL123815,13.561283122268536,1931.8494487727585,498.7630357627156,89764.43705068191
VSL123816,18.147673283994713,1800.5793078028018,666.7487545530244,35124.58928642537
VSL123817,15.977041590176183,2111.628752066502,519.3151181852751,173327.0065632678
VSL123818,15.038562175407211,3963.4451059003063,207.73958508840687,36259.080712641924
VSL123819,41.42259675725791,1956.683681708351,632.4365821520864,161113.85310720868
VSL123820,44.75548678535809,2874.128885747179,933.9808757016214,167314.24988247702
VSL123821,47.71154162237013,2079.0423967475226,655.5045806227703,148381.04013481262
VSL123822,25.255392981791577,3970.5339598209694,619.646080207316,171108.8302439613
VSL123823,4.086920993449057,3875.439464532516,702.6672330496103,25185.086993361216
VSL123824,20.52403096332914,4364.416662589787,718.5554957861409,55202.72157988936
VSL123825,24.44559465014747,1889.4469290776992,572.2577580696329,117771.67183234134
VSL123826,16.530851682066505,2908.8543343909223,1315.7308240628215,10815.87062245459
VSL123827,44.5328778426465,967.5970566666186,616.8019415334443,40400.599711427785
VSL123828,39.974413310286245,3401.533869563651,373.7569475765714,125691.6517030056
VSL123829,29.13923386535415,3758.698377668097,663.3023651028534,77365.67921539625
VSL123830,10.47702063449367,1374.5313681242885,646.084977018841,142355.0201220922
VSL123831,6.448405734055392,3376.743610784079,1248.982688821666,66037.47594929779
VSL123832,43.382626628526076,2544.6477610454476,767.673611680694,13621.702836540419
VSL123833,24.584097353813313,4113.746922292483,282.52652931684025,148677.11540700737
VSL123834,24.972990008108,2293.428193889986,1016.2605026630218,60722.70808439012
VSL123835,23.28924042920877,3323.9075348935644,403.1893076165703,162129.7154391864
VSL123836,23.30728882298262,2269.5216025050313,442.0835302319225,130691.64360369448
VSL123837,36.365155340144454,1476.8109092803593,471.2424941033318,155017.67505070215
VSL123838,7.353483470835757,1648.1763370311755,243.72492444913192,152283.80216735156
VSL123839,1.9102676283623357,1879.6978825256824,871.3195481235844,63162.97804690652
VSL123840,0.6682191610777988,2275.937498621985,1188.34504294726,178697.5495716545
VSL123841,4.4445226448330555,2016.5636920271768,273.8020980338459,52308.29092814192
VSL123842,26.615537996426156,2530.260684795967,1098.336001302965,176183.33989033542
VSL123843,16.281216114245783,2411.9939901961116,296.6763246883811,192778.7760143424
VSL123844,5.210250592670997,4160.447770096415,212.98266033911148,154618.12310699947
VSL123845,46.72844029475358,2945.138713252945,886.29411182255,178015.77401490163
VSL123846,15.816574080689302,1204.1302646172003,1367.8933891043978,169393.3368486164
VSL123847,20.31402742631878,2875.1688376166967,1394.3586637970482,48586.374996783656
VSL123848,24.940203861885934,3335.8433798476094,305.39274124219247,22680.35513881138
VSL123849,17.782761467909715,3110.653936334318,1280.8596660907217,120157.86682087994
VSL123850,23.097938928287412,4401.599889953072,1039.8176209209955,21071.63004734028
VSL123851,12.9363831507376,2991.0655559060347,1129.7957420558093,63104.61183548111
VSL123852,41.73910797613485,1983.6389644777748,277.411961952232,125092.67767605712
VSL123853,36.418777153419896,2271.931674263607,205.04951753171304,104125.29492229018
VSL123854,40.26779242106031,2310.5643847586953,1365.0551603552162,185043.15721890703
VSL123855,15.296043593470262,4181.242581113335,692.7859548332347,119157.63515315184
VSL123856,13.866616067140933,1622.9479529304895,636.8016038090675,80331.11623087591
VSL123857,23.733788894328352,2777.7258599378174,421.8187026453826,70767.31705155136
VSL123858,19.775722173066047,1519.8252541720951,1339.614034962741,76251.45499722523
VSL123859,31.547235592679975,4508.819964030587,620.4403025848444,59295.75420447966
VSL123860,20.868391297669895,2729.579725008038,276.4279028667812,86217.0630153311
VSL123861,24.235434394961572,4257.259506885885,749.2747327133495,185089.97468458526
VSL123862,27.403344724012086,886.1741381448926,1117.5166606033354,117505.14570150382
VSL123863,16.82679737979082,1849.3598710508236,1328.576288398206,113181.67326815503
VSL123864,27.36325888492879,4608.285474966642,774.087416153327,89639.92722808344
VSL123865,44.71464889740079,3988.6151900958957,1048.7385125265744,157045.08351344024
VSL123866,28.84535786231972,4823.335822880352,317.14094264165004,64940.366890538506
VSL123867,28.90729364006782,2102.468042468029,675.3658527071932,142007.8600964799
VSL123868,20.614013012792697,4742.659892490279,354.46141829964245,164221.53702289858
VSL123869,43.53680667971909,2576.536023436194,451.8079678990764,65739.89859856036
VSL123870,4.347927442073534,3810.982428708355,1223.9260913964586,97649.02133262012
VSL123871,28.81084639543745,4924.882396637331,1051.310925643319,25394.130026209696
VSL123872,31.765033771215876,1352.6419634800068,869.7879114461688,75772.47765480018
VSL123873,26.27424441429865,1364.3986324623165,404.2591732400517,8238.923700706773
VSL123874,4.873058878040409,3291.367925348156,1023.4177850879229,128470.05142895567
VSL123875,8.792239122642787,4618.764636852136,737.0416359467318,125737.30953695263
VSL123876,21.881444830602465,4446.915686031005,238.11376129320257,26065.78437311416
VSL123877,10.328345323694874,4062.998263345892,805.6705399148616,132036.6868231903
VSL123878,8.678305433249397,1047.5324435569476,618.0654063856279,153759.1012401994
VSL123879,41.12615918691454,4446.7499934730495,1402.136711277995,188302.65621737286
VSL123880,18.692519085178077,2857.2849903738465,366.77036864892966,71463.72527764794
VSL123881,45.128465962484185,890.3198893103748,1085.8509822314422,137305.78594559082
VSL123882,26.932228359668404,1453.0747126295703,380.0580275588739,148402.81818672572
VSL123883,22.851540258675783,3713.9027590289556,1153.590964585937,124784.85729905155
VSL123884,2.435248384332512,3150.2416951034675,706.5456692175669,60932.989521129784
VSL123885,26.009131419072958,1562.9331636157983,1288.0055072213838,73948.66647598843
VSL123886,20.305916618799362,4675.109299619732,1189.2291586519361,145824.13633532982
VSL123887,21.90124764692553,1100.8274124840611,584.1441527666574,14365.891165104416
VSL123888,38.70006792368131,3129.9052964314255,1296.575626715206,73622.12773645797
VSL123889,38.903344237969314,2978.5318225641017,303.3532893549028,99737.97526486347
VSL123890,1.741901383805251,2478.462923418062,632.6481057892388,95965.12322354688
VSL123891,21.721005779213083,2015.6294499801195,1269.8606083146765,60946.90187944917
VSL123892,29.871281559091166,4522.63856279251,328.4576692648732,117536.19231609817
VSL123893,8.495202148288461,1551.325141708569,379.7113892089513,91427.16887882864
VSL123894,43.035103108444396,4898.6651124144255,450.30787894464254,108654.72063691016
VSL123895,6.408992639653507,3237.6515761164296,692.6295622834925,73015.13679918439
VSL123896,14.09671874999966,2064.623664881187,352.1114863450382,14132.820001084236
VSL123897,1.9935862206271562,3931.1654633329713,730.5318712887711,119152.20932331613
VSL123898,36.14769232782123,968.2200387526849,1167.9758421238575,111380.69046229788
VSL123899,6.573518664465528,4408.793434185615,1196.2245770369882,5839.049361144226
VSL123900,21.10947372136178,4069.165186188994,204.634966022016,18859.606473644584
VSL123901,12.598799271882536,3362.4924742336484,1032.153049532249,122390.69722782938
VSL123902,30.66203943583528,3113.3906081877003,250.02614482955676,116469.17160231649
VSL123903,13.352943094641986,1676.3109664052063,748.2169059515676,193831.7630310389
VSL123904,14.585602854274729,1521.6374320789528,480.05948649955593,180237.66247820095
VSL123905,35.27141497806233,3041.8726438050817,503.1490659559841,8841.894112514554
VSL123906,31.723419935175087,2879.4294756495024,764.2573811144603,118063.0665384137
VSL123907,21.797836569477653,4405.091990013896,1212.6132510091807,184454.3113697335
VSL123908,16.480652743914703,2958.060078428606,702.3105183449004,183379.0414107628
VSL123909,1.2968634352170216,4674.016395433082,819.4377791316199,5602.937297165678
VSL123910,27.415406709269668,3339.6746835148497,1326.4518141087674,150884.94747671293
VSL123911,5.018763667586947,2411.8722936836994,328.61445501006506,60324.930113600305
VSL123912,46.32266915069819,1574.6693191065424,1187.761192894825,111757.61500421718
VSL123913,2.3895267121639314,2823.018242901876,1227.1588635047663,11630.229949033106
VSL123914,4.0113175496335955,1757.7679788263865,1199.8409560610933,120993.04989636214
VSL123915,9.108688890033497,2278.2561461119576,349.94817206905225,169259.39486872364
VSL123916,31.991319424212676,3898.256384700189,922.1867613924296,193279.94429763305
