berth_id,crane_id,operation_start,operation_end,containers_handled,crane_hours
6,46,2023-05-06 01:00:00,2023-05-06 07:00:00,502,1.0298602992536088
23,16,2023-05-06 02:00:00,2023-05-06 09:00:00,2578,7.17062072152004
22,47,2023-05-06 03:00:00,2023-05-06 07:00:00,909,3.331356978075335
17,41,2023-05-06 04:00:00,2023-05-06 12:00:00,1616,5.1112477083709305
4,35,2023-05-06 05:00:00,2023-05-06 13:00:00,1523,9.705729537261407
14,49,2023-05-06 06:00:00,2023-05-06 15:00:00,974,5.2591245490835945
14,44,2023-05-06 07:00:00,2023-05-06 14:00:00,913,5.299815836667213
20,42,2023-05-06 08:00:00,2023-05-06 10:00:00,890,5.959938939352691
13,44,2023-05-06 09:00:00,2023-05-06 13:00:00,58,8.901827089216617
16,55,2023-05-06 10:00:00,2023-05-06 12:00:00,757,5.537205266461868
19,48,2023-05-06 11:00:00,2023-05-06 13:00:00,1333,3.465263526633998
9,34,2023-05-06 12:00:00,2023-05-06 20:00:00,1694,6.1945928125603835
8,58,2023-05-06 13:00:00,2023-05-06 18:00:00,1633,8.189755481854489
17,21,2023-05-06 14:00:00,2023-05-06 22:00:00,1164,5.138922972947311
24,43,2023-05-06 15:00:00,2023-05-06 18:00:00,1800,9.612122960342349
1,6,2023-05-06 16:00:00,2023-05-06 22:00:00,2577,2.9166359605215657
1,49,2023-05-06 17:00:00,2023-05-07 01:00:00,485,6.270843379319151
20,31,2023-05-06 18:00:00,2023-05-06 23:00:00,2097,2.721615562793973
13,25,2023-05-06 19:00:00,2023-05-07 00:00:00,904,1.7300429738094452
13,7,2023-05-06 20:00:00,2023-05-06 23:00:00,673,2.234479116886126
6,8,2023-05-06 21:00:00,2023-05-07 05:00:00,898,3.461048028753175
23,49,2023-05-06 22:00:00,2023-05-07 00:00:00,2576,4.219273215419918
22,9,2023-05-06 23:00:00,2023-05-07 05:00:00,2555,9.457274973170744
19,8,2023-05-07 00:00:00,2023-05-07 05:00:00,269,5.867530523789882
2,24,2023-05-07 01:00:00,2023-05-07 08:00:00,754,3.0235479599511335
17,40,2023-05-07 02:00:00,2023-05-07 06:00:00,2438,3.394673671555692
2,55,2023-05-07 03:00:00,2023-05-07 07:00:00,1104,5.6565441639300555
17,17,2023-05-07 04:00:00,2023-05-07 11:00:00,387,9.686473393095763
17,39,2023-05-07 05:00:00,2023-05-07 08:00:00,1454,5.357918645198778
19,39,2023-05-07 06:00:00,2023-05-07 09:00:00,73,4.156447770653736
13,14,2023-05-07 07:00:00,2023-05-07 15:00:00,915,9.482329217706134
7,51,2023-05-07 08:00:00,2023-05-07 11:00:00,1313,6.9472053641179645
18,41,2023-05-07 09:00:00,2023-05-07 18:00:00,2607,1.0789516173012745
24,24,2023-05-07 10:00:00,2023-05-07 12:00:00,2286,4.57157826244919
7,6,2023-05-07 11:00:00,2023-05-07 18:00:00,801,8.482873112376051
7,44,2023-05-07 12:00:00,2023-05-07 17:00:00,2512,8.539856748005032
12,46,2023-05-07 13:00:00,2023-05-07 15:00:00,2969,4.346037076411525
3,1,2023-05-07 14:00:00,2023-05-07 17:00:00,1010,5.990500974955197
22,42,2023-05-07 15:00:00,2023-05-07 23:00:00,350,5.633258261132142
17,34,2023-05-07 16:00:00,2023-05-07 19:00:00,1372,2.617235051884741
19,53,2023-05-07 17:00:00,2023-05-07 21:00:00,2836,6.966748491597001
22,37,2023-05-07 18:00:00,2023-05-07 20:00:00,2644,3.869257683695819
16,12,2023-05-07 19:00:00,2023-05-07 23:00:00,1023,2.701702535490184
18,55,2023-05-07 20:00:00,2023-05-07 22:00:00,2715,7.889704611318275
21,25,2023-05-07 21:00:00,2023-05-08 06:00:00,1913,6.432371225135341
24,3,2023-05-07 22:00:00,2023-05-08 05:00:00,2465,4.358474253206825
4,45,2023-05-07 23:00:00,2023-05-08 05:00:00,2477,5.388856090080476
5,4,2023-05-08 00:00:00,2023-05-08 04:00:00,1397,6.363395883409377
20,59,2023-05-08 01:00:00,2023-05-08 05:00:00,1244,1.138640342320367
2,22,2023-05-08 02:00:00,2023-05-08 09:00:00,1277,7.658476092628527
13,10,2023-05-08 03:00:00,2023-05-08 07:00:00,654,1.6845692901082718
11,31,2023-05-08 04:00:00,2023-05-08 12:00:00,852,6.612055554670669
17,55,2023-05-08 05:00:00,2023-05-08 13:00:00,463,7.2053702550295675
3,2,2023-05-08 06:00:00,2023-05-08 14:00:00,892,6.093773238333962
17,12,2023-05-08 07:00:00,2023-05-08 13:00:00,1097,2.3894138888709797
7,4,2023-05-08 08:00:00,2023-05-08 12:00:00,902,6.316365988026299
1,49,2023-05-08 09:00:00,2023-05-08 16:00:00,1860,5.131144709826365
22,57,2023-05-08 10:00:00,2023-05-08 13:00:00,189,7.790207614457066
20,23,2023-05-08 11:00:00,2023-05-08 18:00:00,649,5.46495734266323
5,59,2023-05-08 12:00:00,2023-05-08 16:00:00,314,5.523878008974051
16,3,2023-05-08 13:00:00,2023-05-08 16:00:00,2890,3.025199941963997
19,10,2023-05-08 14:00:00,2023-05-08 17:00:00,2952,4.113002712227127
14,52,2023-05-08 15:00:00,2023-05-08 23:00:00,1433,7.518003622541143
8,37,2023-05-08 16:00:00,2023-05-08 19:00:00,327,2.9473500187061843
15,59,2023-05-08 17:00:00,2023-05-08 20:00:00,1343,7.514372700775557
3,20,2023-05-08 18:00:00,2023-05-08 20:00:00,2676,5.842273108197459
10,8,2023-05-08 19:00:00,2023-05-08 22:00:00,1799,4.6353584398729755
7,19,2023-05-08 20:00:00,2023-05-08 23:00:00,443,1.9803544953800487
24,15,2023-05-08 21:00:00,2023-05-09 06:00:00,2710,4.687426720140488
6,10,2023-05-08 22:00:00,2023-05-09 06:00:00,66,3.5463002840696403
12,10,2023-05-08 23:00:00,2023-05-09 05:00:00,2081,2.4624023857229673
15,27,2023-05-09 00:00:00,2023-05-09 06:00:00,270,7.357338997847851
23,30,2023-05-09 01:00:00,2023-05-09 09:00:00,197,6.865870887708696
17,22,2023-05-09 02:00:00,2023-05-09 09:00:00,296,1.933131580958571
2,57,2023-05-09 03:00:00,2023-05-09 05:00:00,2231,8.096140944514405
20,13,2023-05-09 04:00:00,2023-05-09 12:00:00,2917,4.321683425984297
16,38,2023-05-09 05:00:00,2023-05-09 13:00:00,2445,6.5476811034902775
7,52,2023-05-09 06:00:00,2023-05-09 13:00:00,1372,7.782832531581119
18,39,2023-05-09 07:00:00,2023-05-09 12:00:00,2861,8.656575928477473
20,11,2023-05-09 08:00:00,2023-05-09 15:00:00,1407,7.497372814727237
22,35,2023-05-09 09:00:00,2023-05-09 17:00:00,1316,5.4560751279823165
1,57,2023-05-09 10:00:00,2023-05-09 13:00:00,132,2.8909166916489815
2,21,2023-05-09 11:00:00,2023-05-09 15:00:00,2106,8.625361604880748
11,30,2023-05-09 12:00:00,2023-05-09 18:00:00,2581,5.046426401688082
17,7,2023-05-09 13:00:00,2023-05-09 17:00:00,1631,1.9851818991823498
8,52,2023-05-09 14:00:00,2023-05-09 19:00:00,879,3.6199903712830372
4,47,2023-05-09 15:00:00,2023-05-09 19:00:00,1003,9.682220704693325
12,50,2023-05-09 16:00:00,2023-05-09 19:00:00,2414,6.692787139081538
24,41,2023-05-09 17:00:00,2023-05-10 02:00:00,187,7.633558419864103
19,37,2023-05-09 18:00:00,2023-05-10 00:00:00,1522,2.402624442976444
8,32,2023-05-09 19:00:00,2023-05-10 03:00:00,1699,4.001486534655916
12,37,2023-05-09 20:00:00,2023-05-09 23:00:00,1478,8.902028122768481
20,53,2023-05-09 21:00:00,2023-05-10 01:00:00,1407,3.9777434698518155
4,25,2023-05-09 22:00:00,2023-05-10 07:00:00,591,8.610313951597965
15,29,2023-05-09 23:00:00,2023-05-10 01:00:00,2620,6.373818695087321
6,24,2023-05-10 00:00:00,2023-05-10 08:00:00,191,3.6892910717870473
4,33,2023-05-10 01:00:00,2023-05-10 09:00:00,1597,2.1383311678960313
16,5,2023-05-10 02:00:00,2023-05-10 09:00:00,865,6.646656799344191
2,3,2023-05-10 03:00:00,2023-05-10 07:00:00,1230,6.002334521961074
8,18,2023-05-10 04:00:00,2023-05-10 12:00:00,881,5.521883596866889
3,12,2023-05-10 05:00:00,2023-05-10 12:00:00,1872,9.788137559122983
24,49,2023-05-10 06:00:00,2023-05-10 10:00:00,416,2.8539760878796656
10,2,2023-05-10 07:00:00,2023-05-10 14:00:00,220,7.911143716812435
13,53,2023-05-10 08:00:00,2023-05-10 15:00:00,1056,9.910878358900222
6,47,2023-05-10 09:00:00,2023-05-10 14:00:00,1376,9.492458265084048
17,8,2023-05-10 10:00:00,2023-05-10 14:00:00,1778,4.172544947285834
22,47,2023-05-10 11:00:00,2023-05-10 14:00:00,1518,2.3669025142756506
9,22,2023-05-10 12:00:00,2023-05-10 17:00:00,2400,4.678395404503728
3,45,2023-05-10 13:00:00,2023-05-10 15:00:00,619,8.869674047336431
22,12,2023-05-10 14:00:00,2023-05-10 16:00:00,2824,1.014904109519903
15,26,2023-05-10 15:00:00,2023-05-11 00:00:00,2063,8.857339353685372
13,20,2023-05-10 16:00:00,2023-05-10 23:00:00,2267,6.833617466352019
7,41,2023-05-10 17:00:00,2023-05-10 21:00:00,1721,6.697784545150003
14,27,2023-05-10 18:00:00,2023-05-10 21:00:00,1803,8.229037028915258
10,48,2023-05-10 19:00:00,2023-05-10 22:00:00,1160,3.655300467712367
7,29,2023-05-10 20:00:00,2023-05-10 23:00:00,2814,3.462875428411232
19,56,2023-05-10 21:00:00,2023-05-11 02:00:00,2277,7.057144391954155
20,44,2023-05-10 22:00:00,2023-05-11 05:00:00,400,2.811428076107703
5,51,2023-05-10 23:00:00,2023-05-11 01:00:00,2433,1.6579972885866074
4,10,2023-05-11 00:00:00,2023-05-11 09:00:00,2277,1.6063202425570386
4,13,2023-05-11 01:00:00,2023-05-11 04:00:00,76,8.947192669279419
9,16,2023-05-11 02:00:00,2023-05-11 07:00:00,1619,7.122430695999945
7,44,2023-05-11 03:00:00,2023-05-11 06:00:00,583,4.5114603633642885
11,2,2023-05-11 04:00:00,2023-05-11 07:00:00,2604,1.9449752215673581
14,8,2023-05-11 05:00:00,2023-05-11 09:00:00,2284,1.0881146024481083
22,33,2023-05-11 06:00:00,2023-05-11 11:00:00,1418,2.8137622459369673
5,49,2023-05-11 07:00:00,2023-05-11 13:00:00,1667,8.594168172376374
20,5,2023-05-11 08:00:00,2023-05-11 17:00:00,2831,4.580367879648293
4,6,2023-05-11 09:00:00,2023-05-11 12:00:00,2813,7.666644256749143
8,41,2023-05-11 10:00:00,2023-05-11 15:00:00,464,3.4620954890941387
2,23,2023-05-11 11:00:00,2023-05-11 17:00:00,519,7.305567336617878
10,17,2023-05-11 12:00:00,2023-05-11 15:00:00,2525,9.687936956118284
12,5,2023-05-11 13:00:00,2023-05-11 15:00:00,1471,8.184386235325546
7,29,2023-05-11 14:00:00,2023-05-11 20:00:00,2323,8.954888538548904
8,39,2023-05-11 15:00:00,2023-05-11 19:00:00,1779,6.468111466892462
24,47,2023-05-11 16:00:00,2023-05-11 23:00:00,2469,1.7992076719568608
11,51,2023-05-11 17:00:00,2023-05-12 02:00:00,1549,1.8587316588142793
2,57,2023-05-11 18:00:00,2023-05-11 23:00:00,639,9.32115240125431
20,14,2023-05-11 19:00:00,2023-05-12 04:00:00,2875,9.803050201819296
19,47,2023-05-11 20:00:00,2023-05-12 05:00:00,1897,2.0604656169820355
21,58,2023-05-11 21:00:00,2023-05-12 01:00:00,2725,4.070675639334512
14,19,2023-05-11 22:00:00,2023-05-12 01:00:00,903,2.5087931416463682
1,13,2023-05-11 23:00:00,2023-05-12 07:00:00,1737,8.677006116821445
4,53,2023-05-12 00:00:00,2023-05-12 04:00:00,762,7.705818053139333
19,32,2023-05-12 01:00:00,2023-05-12 05:00:00,1821,6.354190261137995
17,35,2023-05-12 02:00:00,2023-05-12 07:00:00,2567,3.571069843473871
13,40,2023-05-12 03:00:00,2023-05-12 05:00:00,479,4.373710510314643
12,55,2023-05-12 04:00:00,2023-05-12 12:00:00,2067,9.162917809323966
2,16,2023-05-12 05:00:00,2023-05-12 14:00:00,176,1.044965851946722
5,31,2023-05-12 06:00:00,2023-05-12 10:00:00,2502,3.2092170664666795
15,31,2023-05-12 07:00:00,2023-05-12 14:00:00,2460,7.738360082626425
5,33,2023-05-12 08:00:00,2023-05-12 17:00:00,912,8.855193278302153
24,25,2023-05-12 09:00:00,2023-05-12 11:00:00,1639,1.4262792481061117
19,18,2023-05-12 10:00:00,2023-05-12 19:00:00,724,4.887561542664777
16,37,2023-05-12 11:00:00,2023-05-12 14:00:00,935,8.972008855892089
3,14,2023-05-12 12:00:00,2023-05-12 14:00:00,1061,9.927522879921021
20,24,2023-05-12 13:00:00,2023-05-12 19:00:00,2168,8.18437478523662
23,15,2023-05-12 14:00:00,2023-05-12 17:00:00,1677,7.082331492257312
4,5,2023-05-12 15:00:00,2023-05-12 18:00:00,926,4.677238076806054
3,17,2023-05-12 16:00:00,2023-05-12 23:00:00,2075,1.3255100941920583
10,54,2023-05-12 17:00:00,2023-05-12 22:00:00,2296,5.682619647155194
6,32,2023-05-12 18:00:00,2023-05-12 23:00:00,1565,7.0924033932870945
22,22,2023-05-12 19:00:00,2023-05-13 02:00:00,2612,7.758841547118601
21,17,2023-05-12 20:00:00,2023-05-12 22:00:00,2208,7.836508787230039
8,6,2023-05-12 21:00:00,2023-05-13 03:00:00,199,6.390806696214871
12,32,2023-05-12 22:00:00,2023-05-13 01:00:00,969,6.995123116171185
5,13,2023-05-12 23:00:00,2023-05-13 08:00:00,1619,4.478743073198391
14,58,2023-05-13 00:00:00,2023-05-13 07:00:00,2784,5.054102533149646
2,34,2023-05-13 01:00:00,2023-05-13 06:00:00,931,8.224095933048618
21,2,2023-05-13 02:00:00,2023-05-13 05:00:00,321,8.512439001240283
12,55,2023-05-13 03:00:00,2023-05-13 09:00:00,1538,8.888516980653387
9,4,2023-05-13 04:00:00,2023-05-13 07:00:00,803,3.7034928945078818
23,12,2023-05-13 05:00:00,2023-05-13 12:00:00,587,8.994966998322887
7,43,2023-05-13 06:00:00,2023-05-13 15:00:00,2421,5.315539406965718
1,30,2023-05-13 07:00:00,2023-05-13 14:00:00,742,7.937309796101896
24,53,2023-05-13 08:00:00,2023-05-13 13:00:00,1154,7.745638397493272
11,18,2023-05-13 09:00:00,2023-05-13 13:00:00,1110,5.680769469893057
8,31,2023-05-13 10:00:00,2023-05-13 14:00:00,344,8.112747412224486
8,34,2023-05-13 11:00:00,2023-05-13 20:00:00,421,1.2260596902497878
13,11,2023-05-13 12:00:00,2023-05-13 21:00:00,2268,8.51196754269436
8,36,2023-05-13 13:00:00,2023-05-13 19:00:00,2414,9.081440265908475
21,25,2023-05-13 14:00:00,2023-05-13 17:00:00,2359,7.110439339055638
4,27,2023-05-13 15:00:00,2023-05-13 22:00:00,902,8.523697364382734
16,32,2023-05-13 16:00:00,2023-05-13 23:00:00,82,1.5796089780325926
12,10,2023-05-13 17:00:00,2023-05-14 01:00:00,236,8.066270301211702
16,50,2023-05-13 18:00:00,2023-05-13 23:00:00,2707,3.1544462564263966
12,21,2023-05-13 19:00:00,2023-05-14 00:00:00,1414,5.289827729481941
8,25,2023-05-13 20:00:00,2023-05-14 04:00:00,1189,5.813004904696367
11,44,2023-05-13 21:00:00,2023-05-14 02:00:00,2326,1.3729985854676703
4,50,2023-05-13 22:00:00,2023-05-14 01:00:00,2391,1.0443577678195923
18,34,2023-05-13 23:00:00,2023-05-14 03:00:00,1648,9.849659428358617
3,49,2023-05-14 00:00:00,2023-05-14 05:00:00,1593,1.2250030061198123
20,47,2023-05-14 01:00:00,2023-05-14 04:00:00,1202,4.88080280968617
19,53,2023-05-14 02:00:00,2023-05-14 10:00:00,1166,2.222319596531028
9,49,2023-05-14 03:00:00,2023-05-14 08:00:00,176,8.812292303171684
7,53,2023-05-14 04:00:00,2023-05-14 12:00:00,1219,6.82170243589316
24,21,2023-05-14 05:00:00,2023-05-14 13:00:00,1673,6.843670242705441
24,37,2023-05-14 06:00:00,2023-05-14 09:00:00,2685,8.16055328303624
22,20,2023-05-14 07:00:00,2023-05-14 11:00:00,1308,5.660482223847455
19,52,2023-05-14 08:00:00,2023-05-14 11:00:00,1003,1.7239447476198309
21,29,2023-05-14 09:00:00,2023-05-14 18:00:00,473,3.7805780575815446
5,39,2023-05-14 10:00:00,2023-05-14 13:00:00,384,6.957645596816758
8,56,2023-05-14 11:00:00,2023-05-14 14:00:00,1003,7.479769147507838
13,31,2023-05-14 12:00:00,2023-05-14 21:00:00,338,8.99381518356042
20,11,2023-05-14 13:00:00,2023-05-14 22:00:00,2824,1.6410299525039358
13,38,2023-05-14 14:00:00,2023-05-14 22:00:00,2553,9.975729179151875
24,41,2023-05-14 15:00:00,2023-05-14 17:00:00,2651,7.774179901868776
5,41,2023-05-14 16:00:00,2023-05-14 19:00:00,2902,7.335378412221296
18,4,2023-05-14 17:00:00,2023-05-15 01:00:00,1793,4.378930323587492
7,39,2023-05-14 18:00:00,2023-05-14 23:00:00,1394,9.807297405717152
8,3,2023-05-14 19:00:00,2023-05-15 02:00:00,2947,3.0122371952495754
16,36,2023-05-14 20:00:00,2023-05-15 05:00:00,1471,9.332915842131413
9,20,2023-05-14 21:00:00,2023-05-15 00:00:00,2376,2.667156377671066
18,35,2023-05-14 22:00:00,2023-05-15 03:00:00,1563,4.600322010382841
20,14,2023-05-14 23:00:00,2023-05-15 01:00:00,2996,4.449409301717734
4,9,2023-05-15 00:00:00,2023-05-15 06:00:00,220,6.318035610350433
13,16,2023-05-15 01:00:00,2023-05-15 10:00:00,2903,2.165037827380855
21,49,2023-05-15 02:00:00,2023-05-15 06:00:00,2253,1.0212838213333981
24,17,2023-05-15 03:00:00,2023-05-15 11:00:00,1909,6.820349242070341
23,33,2023-05-15 04:00:00,2023-05-15 07:00:00,1024,9.887239351366686
12,51,2023-05-15 05:00:00,2023-05-15 09:00:00,554,2.199142083021005
17,34,2023-05-15 06:00:00,2023-05-15 10:00:00,1203,4.909961362961896
8,51,2023-05-15 07:00:00,2023-05-15 16:00:00,2917,6.283553890862303
5,34,2023-05-15 08:00:00,2023-05-15 16:00:00,2692,4.55854570081129
18,47,2023-05-15 09:00:00,2023-05-15 11:00:00,515,8.271844695326507
7,12,2023-05-15 10:00:00,2023-05-15 17:00:00,1257,2.484692378246566
16,3,2023-05-15 11:00:00,2023-05-15 20:00:00,1186,2.2501075542374878
13,30,2023-05-15 12:00:00,2023-05-15 16:00:00,2108,7.703785356988622
21,22,2023-05-15 13:00:00,2023-05-15 18:00:00,468,4.22787830467775
3,3,2023-05-15 14:00:00,2023-05-15 17:00:00,2246,7.047763563893271
1,53,2023-05-15 15:00:00,2023-05-15 18:00:00,2510,8.153559793832724
13,53,2023-05-15 16:00:00,2023-05-15 22:00:00,1890,2.966767438616003
10,9,2023-05-15 17:00:00,2023-05-16 02:00:00,391,1.1949401455716417
15,29,2023-05-15 18:00:00,2023-05-15 23:00:00,889,2.4683884443623816
19,41,2023-05-15 19:00:00,2023-05-15 23:00:00,528,6.412681266919005
18,35,2023-05-15 20:00:00,2023-05-15 23:00:00,520,6.335252637764562
18,4,2023-05-15 21:00:00,2023-05-16 06:00:00,787,6.567199459074819
11,44,2023-05-15 22:00:00,2023-05-16 06:00:00,1719,9.399619216293182
22,50,2023-05-15 23:00:00,2023-05-16 03:00:00,1419,4.637120691902598
3,40,2023-05-16 00:00:00,2023-05-16 03:00:00,562,6.076770729976946
10,28,2023-05-16 01:00:00,2023-05-16 10:00:00,2037,2.9245765915112614
18,28,2023-05-16 02:00:00,2023-05-16 10:00:00,1398,9.776567349207099
14,41,2023-05-16 03:00:00,2023-05-16 09:00:00,1609,6.943228785847274
1,38,2023-05-16 04:00:00,2023-05-16 06:00:00,2205,4.785033463870657
7,49,2023-05-16 05:00:00,2023-05-16 09:00:00,1672,6.232588174350776
3,37,2023-05-16 06:00:00,2023-05-16 11:00:00,685,2.8547830535860026
18,39,2023-05-16 07:00:00,2023-05-16 11:00:00,2886,3.2860374021455456
19,51,2023-05-16 08:00:00,2023-05-16 11:00:00,649,7.93034860626518
2,43,2023-05-16 09:00:00,2023-05-16 15:00:00,1456,3.3556304801562984
19,4,2023-05-16 10:00:00,2023-05-16 18:00:00,221,8.322293913498626
2,53,2023-05-16 11:00:00,2023-05-16 16:00:00,2317,3.1337212814387216
12,35,2023-05-16 12:00:00,2023-05-16 19:00:00,2959,4.706484138807023
22,59,2023-05-16 13:00:00,2023-05-16 22:00:00,571,6.363520894840669
16,43,2023-05-16 14:00:00,2023-05-16 16:00:00,968,5.682370151577578
7,48,2023-05-16 15:00:00,2023-05-16 21:00:00,1723,3.2997888944506033
21,54,2023-05-16 16:00:00,2023-05-16 19:00:00,720,3.368099284228622
18,3,2023-05-16 17:00:00,2023-05-17 01:00:00,775,9.564886421666934
11,5,2023-05-16 18:00:00,2023-05-16 20:00:00,1969,3.496172453653723
23,40,2023-05-16 19:00:00,2023-05-17 02:00:00,1107,4.11991161303753
10,17,2023-05-16 20:00:00,2023-05-17 05:00:00,2210,3.108993127821694
12,55,2023-05-16 21:00:00,2023-05-17 04:00:00,2995,1.5272071027986158
15,16,2023-05-16 22:00:00,2023-05-17 03:00:00,2881,6.687373788199815
4,16,2023-05-16 23:00:00,2023-05-17 07:00:00,1013,5.600943492902595
10,57,2023-05-17 00:00:00,2023-05-17 03:00:00,2738,6.419257568861155
10,26,2023-05-17 01:00:00,2023-05-17 07:00:00,1152,7.105200271368274
16,2,2023-05-17 02:00:00,2023-05-17 07:00:00,611,7.048169509577993
23,14,2023-05-17 03:00:00,2023-05-17 12:00:00,1072,1.9131514842353168
6,35,2023-05-17 04:00:00,2023-05-17 06:00:00,1153,5.108817487615537
16,42,2023-05-17 05:00:00,2023-05-17 10:00:00,605,4.742787036873787
11,21,2023-05-17 06:00:00,2023-05-17 10:00:00,2700,8.588197378092755
21,57,2023-05-17 07:00:00,2023-05-17 09:00:00,1507,8.090730941800357
14,28,2023-05-17 08:00:00,2023-05-17 12:00:00,2079,6.460391910765932
23,15,2023-05-17 09:00:00,2023-05-17 16:00:00,1238,8.595346628942904
19,43,2023-05-17 10:00:00,2023-05-17 14:00:00,1639,6.161226811210889
17,13,2023-05-17 11:00:00,2023-05-17 15:00:00,135,6.892625599027655
2,40,2023-05-17 12:00:00,2023-05-17 19:00:00,2089,8.695073546727082
15,19,2023-05-17 13:00:00,2023-05-17 21:00:00,2835,6.368081314875986
10,36,2023-05-17 14:00:00,2023-05-17 19:00:00,447,9.027592535666022
7,17,2023-05-17 15:00:00,2023-05-17 18:00:00,1572,3.5537444890109846
14,55,2023-05-17 16:00:00,2023-05-17 20:00:00,641,1.7975765009089235
1,57,2023-05-17 17:00:00,2023-05-17 23:00:00,2191,9.19496273886387
10,30,2023-05-17 18:00:00,2023-05-17 20:00:00,2130,5.569102995642158
22,16,2023-05-17 19:00:00,2023-05-17 21:00:00,2214,5.465216538078055
17,10,2023-05-17 20:00:00,2023-05-18 05:00:00,2682,5.739112357893033
18,42,2023-05-17 21:00:00,2023-05-18 03:00:00,1512,3.7498396091143644
19,35,2023-05-17 22:00:00,2023-05-18 02:00:00,2146,4.3304309321196826
20,14,2023-05-17 23:00:00,2023-05-18 06:00:00,1323,5.727152138387202
8,29,2023-05-18 00:00:00,2023-05-18 06:00:00,1543,3.4831719026948216
15,34,2023-05-18 01:00:00,2023-05-18 09:00:00,267,3.5658432615618683
16,34,2023-05-18 02:00:00,2023-05-18 09:00:00,2353,8.923166264810838
6,33,2023-05-18 03:00:00,2023-05-18 11:00:00,277,6.8177099500908485
10,29,2023-05-18 04:00:00,2023-05-18 09:00:00,1299,9.06455541804353
3,14,2023-05-18 05:00:00,2023-05-18 14:00:00,936,5.545546915956617
11,46,2023-05-18 06:00:00,2023-05-18 15:00:00,1311,7.206016169093134
21,42,2023-05-18 07:00:00,2023-05-18 11:00:00,1752,2.1508197800720144
15,57,2023-05-18 08:00:00,2023-05-18 11:00:00,1814,8.905836731142838
18,30,2023-05-18 09:00:00,2023-05-18 11:00:00,2368,5.982766417881087
22,18,2023-05-18 10:00:00,2023-05-18 14:00:00,2082,7.383094477562309
23,44,2023-05-18 11:00:00,2023-05-18 15:00:00,1553,6.222484314576043
10,19,2023-05-18 12:00:00,2023-05-18 21:00:00,1577,3.138629703055368
22,50,2023-05-18 13:00:00,2023-05-18 16:00:00,1138,7.578119459858419
15,52,2023-05-18 14:00:00,2023-05-18 21:00:00,1909,8.63853984679258
1,44,2023-05-18 15:00:00,2023-05-18 19:00:00,1735,4.370128556563931
18,16,2023-05-18 16:00:00,2023-05-18 21:00:00,2920,2.1120030420988254
15,46,2023-05-18 17:00:00,2023-05-18 22:00:00,807,7.672766721049601
21,18,2023-05-18 18:00:00,2023-05-19 02:00:00,783,6.453385481034768
21,12,2023-05-18 19:00:00,2023-05-18 22:00:00,540,2.0716362769964367
8,29,2023-05-18 20:00:00,2023-05-19 03:00:00,369,7.4411264144725475
13,55,2023-05-18 21:00:00,2023-05-19 04:00:00,616,4.618965346457842
19,4,2023-05-18 22:00:00,2023-05-19 00:00:00,2046,3.345355165150184
22,47,2023-05-18 23:00:00,2023-05-19 07:00:00,278,7.08179497176905
19,32,2023-05-19 00:00:00,2023-05-19 08:00:00,422,5.838554874761059
8,56,2023-05-19 01:00:00,2023-05-19 09:00:00,1838,6.754649360638587
8,35,2023-05-19 02:00:00,2023-05-19 08:00:00,82,7.208600986844109
7,39,2023-05-19 03:00:00,2023-05-19 10:00:00,972,1.6621745103339887
17,52,2023-05-19 04:00:00,2023-05-19 12:00:00,2053,4.798995033721337
3,24,2023-05-19 05:00:00,2023-05-19 10:00:00,359,5.587972782490012
5,35,2023-05-19 06:00:00,2023-05-19 09:00:00,1232,6.643091604269939
17,25,2023-05-19 07:00:00,2023-05-19 13:00:00,1632,1.258124872618326
4,19,2023-05-19 08:00:00,2023-05-19 13:00:00,687,1.8857079922858193
10,9,2023-05-19 09:00:00,2023-05-19 11:00:00,2290,4.202814308667644
6,28,2023-05-19 10:00:00,2023-05-19 14:00:00,1993,6.480471985403873
1,13,2023-05-19 11:00:00,2023-05-19 13:00:00,2800,5.352729590460843
12,6,2023-05-19 12:00:00,2023-05-19 15:00:00,554,5.853828728353687
12,25,2023-05-19 13:00:00,2023-05-19 15:00:00,2229,5.664774152056346
9,4,2023-05-19 14:00:00,2023-05-19 21:00:00,119,3.388638855282397
1,8,2023-05-19 15:00:00,2023-05-19 22:00:00,226,8.822023205557553
18,32,2023-05-19 16:00:00,2023-05-19 21:00:00,1306,7.26302983890871
3,48,2023-05-19 17:00:00,2023-05-20 01:00:00,2964,2.387632101868709
3,42,2023-05-19 18:00:00,2023-05-19 22:00:00,1502,2.1836590094439994
3,13,2023-05-19 19:00:00,2023-05-19 22:00:00,2348,2.107235042776093
12,11,2023-05-19 20:00:00,2023-05-20 02:00:00,844,2.227796438971717
8,19,2023-05-19 21:00:00,2023-05-20 04:00:00,2051,9.950165481055066
12,59,2023-05-19 22:00:00,2023-05-20 06:00:00,1878,4.429244698184386
6,51,2023-05-19 23:00:00,2023-05-20 06:00:00,1256,6.370170622074108
22,57,2023-05-20 00:00:00,2023-05-20 02:00:00,2851,1.5805682044511988
17,19,2023-05-20 01:00:00,2023-05-20 07:00:00,882,6.41857784373339
7,50,2023-05-20 02:00:00,2023-05-20 05:00:00,2355,3.77621360119879
16,45,2023-05-20 03:00:00,2023-05-20 12:00:00,2257,5.92173653210964
16,33,2023-05-20 04:00:00,2023-05-20 07:00:00,2175,3.3669045273798335
9,36,2023-05-20 05:00:00,2023-05-20 09:00:00,1478,2.0954905835343203
