vessel_id,idle_hours,fuel_cost_per_hour_usd,co2_emission_kg_per_hour,total_delay_cost_usd,vessel_id_was_missing,idle_hours_was_missing,fuel_cost_per_hour_usd_was_missing,co2_emission_kg_per_hour_was_missing,total_delay_cost_usd_was_missing,vessel_id_was_missing_was_missing,idle_hours_was_missing_was_missing,fuel_cost_per_hour_usd_was_missing_was_missing,co2_emission_kg_per_hour_was_missing_was_missing,total_delay_cost_usd_was_missing_was_missing
VSL117916,14.671604526880245,3632.16194804374,1346.7571602933365,165487.67188464126,0,0,0,0,0,0,0,0,0,0
VSL117917,28.618245053620605,2973.3282325700525,277.7385009619632,186443.3645408148,0,0,0,0,0,0,0,0,0,0
VSL117918,41.91154360563301,2308.11607576166,1023.4477686467768,41922.13507368127,0,0,0,0,0,0,0,0,0,0
VSL117919,4.311753166720056,1102.568668498992,944.3920269189748,40721.78784760343,0,0,0,0,0,0,0,0,0,0
VSL117920,32.22184853925354,2596.260954709712,394.3546103283248,68100.80948532221,0,0,0,0,0,0,0,0,0,0
VSL117921,22.752870140004184,2265.739981745948,1471.0400958183554,163491.59591322282,0,0,0,0,0,0,0,0,0,0
VSL117922,13.543033309010642,1778.0061224970818,764.1516565443802,144748.8440175502,0,0,0,0,0,0,0,0,0,0
VSL117923,22.24218132947139,3884.2336828413104,1051.1693775867966,124076.20131129038,0,0,0,0,0,0,0,0,0,0
VSL117924,32.63898958217892,1689.8782272736844,988.7331407911844,64417.95547767073,0,0,0,0,0,0,0,0,0,0
VSL117925,18.203969483965803,3939.969986021148,263.58521924579094,105704.60951992386,0,0,0,0,0,0,0,0,0,0
VSL117926,13.433680206875058,3299.356190704265,1336.5507150131536,150255.46363850255,0,0,0,0,0,0,0,0,0,0
VSL117927,21.724103606440355,3824.027177280372,1452.2961391622268,149053.25134451027,0,0,0,0,0,0,0,0,0,0
VSL117928,41.47617239126443,4198.281465143596,1176.1653729894313,36861.74181366141,0,0,0,0,0,0,0,0,0,0
VSL117929,17.175027696422216,3686.6086843552657,602.3107047901332,164848.28058245653,0,0,0,0,0,0,0,0,0,0
VSL117930,30.58339137891983,3354.178513430871,1327.8695752121844,33137.92815427799,0,0,0,0,0,0,0,0,0,0
VSL117931,23.30392063461201,4362.175491893787,1015.0826370618186,148145.60729046166,0,0,0,0,0,0,0,0,0,0
VSL117932,30.98011629990281,4741.076639090799,1406.5266176620046,141544.94222844177,0,0,0,0,0,0,0,0,0,0
VSL117933,7.999624113764453,883.4605035465947,735.7339115084346,198282.70332587956,0,0,0,0,0,0,0,0,0,0
VSL117934,2.719827897223105,3935.638336041349,943.6540800750544,147470.57807158434,0,0,0,0,0,0,0,0,0,0
VSL117935,7.385727812460441,2235.61949895859,803.0689427062058,66278.96494413611,0,0,0,0,0,0,0,0,0,0
VSL117936,32.08126038424179,2886.460226019145,371.1754749431293,68367.11932707952,0,0,0,0,0,0,0,0,0,0
VSL117937,22.452919541729976,4079.5684326279056,926.911748972905,73237.36642229045,0,0,0,0,0,0,0,0,0,0
VSL117938,37.598290032820586,3134.1873834436115,363.0897367375929,77577.71926645275,0,0,0,0,0,0,0,0,0,0
VSL117939,0.5290814637986898,2867.10616407226,1215.580809853374,137928.9961808907,0,0,0,0,0,0,0,0,0,0
VSL117940,11.279008928169263,3243.581162976511,957.293047295878,51846.73573502899,0,0,0,0,0,0,0,0,0,0
VSL117941,10.402000835871345,2008.923322842072,552.6389863189813,58566.42451413423,0,0,0,0,0,0,0,0,0,0
VSL117942,37.28184375511573,4155.511464240584,1339.7075085978336,108518.62249311792,0,0,0,0,0,0,0,0,0,0
VSL117943,32.33185963567828,4800.814632868576,494.0882070811457,104080.09048248472,0,0,0,0,0,0,0,0,0,0
VSL117944,36.21826264219457,2344.074935871849,852.6608543813786,45212.22611742094,0,0,0,0,0,0,0,0,0,0
VSL117945,1.881821977861128,4314.767803826384,924.651194083846,157724.9224902774,0,0,0,0,0,0,0,0,0,0
VSL117946,2.438079939529008,1768.8767447398895,695.9400325125439,129148.0768697642,0,0,0,0,0,0,0,0,0,0
VSL117947,20.647318470165477,2015.4097727519263,1109.3701042988605,99698.12995056984,0,0,0,0,0,0,0,0,0,0
VSL117948,22.809285772491386,4925.796783138941,1276.156111208937,97212.13112043357,0,0,0,0,0,0,0,0,0,0
VSL117949,39.594616081920535,3882.842771855664,1086.6810282711608,132300.56786725973,0,0,0,0,0,0,0,0,0,0
VSL117950,21.230793869459,2660.9728746791643,980.4080877955212,121618.0981450554,0,0,0,0,0,0,0,0,0,0
VSL117951,26.59601834604429,3627.743714538896,340.4023402438635,197975.3133413681,0,0,0,0,0,0,0,0,0,0
VSL117952,0.6776882672948918,2167.213965919485,478.73088032807567,171074.04224753228,0,0,0,0,0,0,0,0,0,0
VSL117953,0.288359843166651,4436.987767547034,904.9827106650164,100593.55294904413,0,0,0,0,0,0,0,0,0,0
VSL117954,9.582400405582751,4047.587973363681,1064.4482509858112,119066.58444250288,0,0,0,0,0,0,0,0,0,0
VSL117955,30.270278493699067,3862.428714813698,1131.2987892221263,56949.998637499455,0,0,0,0,0,0,0,0,0,0
VSL117956,11.543534063874691,2755.4891128443023,277.9081283309136,198306.4575092909,0,0,0,0,0,0,0,0,0,0
VSL117957,36.91917772930145,3484.544809811653,862.9165512062428,23830.858711512603,0,0,0,0,0,0,0,0,0,0
VSL117958,37.62219683376956,3166.5721196427894,1402.6150854648947,8459.088362702985,0,0,0,0,0,0,0,0,0,0
VSL117959,29.227575978300727,830.6494460601222,818.6304521877237,17885.567958139432,0,0,0,0,0,0,0,0,0,0
VSL117960,17.339778517355114,2982.556253617977,567.3445717537995,70573.42291623072,0,0,0,0,0,0,0,0,0,0
VSL117961,31.61938804166062,3716.451077125172,271.0757677161227,174259.54009928022,0,0,0,0,0,0,0,0,0,0
VSL117962,15.976241421060928,4700.965487619031,864.5366136351787,125244.5236786026,0,0,0,0,0,0,0,0,0,0
VSL117963,12.341029146311476,4856.849549088007,201.150273229242,14517.08196410248,0,0,0,0,0,0,0,0,0,0
VSL117964,30.79274185672307,2906.8843980788965,772.8729849333909,57475.8600884378,0,0,0,0,0,0,0,0,0,0
VSL117965,24.0336111482143,3771.956514745933,253.4726101658893,75440.91537780112,0,0,0,0,0,0,0,0,0,0
VSL117966,1.8243114110913796,4473.901471878721,980.7557841498042,66872.7170521279,0,0,0,0,0,0,0,0,0,0
VSL117967,47.769194120069365,4478.204815678831,900.0220548824594,130279.52009742684,0,0,0,0,0,0,0,0,0,0
VSL117968,37.08438500095993,2477.235892161771,571.9394151110507,7700.348337630293,0,0,0,0,0,0,0,0,0,0
VSL117969,42.425842132219856,2644.8732274922777,950.3121411379908,136242.56489421867,0,0,0,0,0,0,0,0,0,0
VSL117970,5.020000560918257,2947.817411899509,680.4880983771388,20753.12715119985,0,0,0,0,0,0,0,0,0,0
VSL117971,17.11292512772452,3140.2102307261816,910.155596487192,108571.62504599744,0,0,0,0,0,0,0,0,0,0
VSL117972,41.78728072292068,2908.25372979717,724.5491382474983,183242.92234915105,0,0,0,0,0,0,0,0,0,0
VSL117973,21.594828048714987,3013.260541111404,800.4363655906654,83251.6601088561,0,0,0,0,0,0,0,0,0,0
VSL117974,1.003679452607532,4853.809248019198,858.3384761674098,84198.30240820465,0,0,0,0,0,0,0,0,0,0
VSL117975,24.95657905143096,4724.493095491427,1348.3695318962411,125295.05039699435,0,0,0,0,0,0,0,0,0,0
VSL117976,28.54125076692709,880.8565740448644,906.195239787708,144366.4022602681,0,0,0,0,0,0,0,0,0,0
VSL117977,45.81013825250207,2698.9247126014434,1076.633315822968,104110.58929373008,0,0,0,0,0,0,0,0,0,0
VSL117978,21.526552105648232,2865.828589454676,423.539294916954,64644.16904220245,0,0,0,0,0,0,0,0,0,0
VSL117979,46.6784155332242,3700.559067831356,672.4842460247078,185635.5579311397,0,0,0,0,0,0,0,0,0,0
VSL117980,20.68635039294193,4702.549848236136,249.74226190634184,129856.16570151054,0,0,0,0,0,0,0,0,0,0
VSL117981,42.91970575915036,1211.0610521941023,767.5130122176807,174794.02876282658,0,0,0,0,0,0,0,0,0,0
VSL117982,1.1941042366761483,1191.4611067945948,453.5697022881542,146146.15085591594,0,0,0,0,0,0,0,0,0,0
VSL117983,8.532879507154826,4420.255141769141,1402.42819570267,174340.08183615227,0,0,0,0,0,0,0,0,0,0
VSL117984,13.194688206280317,4897.729738441428,1004.7810546385876,135371.56334424904,0,0,0,0,0,0,0,0,0,0
VSL117985,45.9085175519365,2554.787639850706,430.76327356783776,125277.08212675832,0,0,0,0,0,0,0,0,0,0
VSL117986,14.03290235947407,3178.4590116366967,1100.5688707421748,55815.73812967933,0,0,0,0,0,0,0,0,0,0
VSL117987,38.130510013615066,3797.231213710653,1212.5862438488791,23675.948968389665,0,0,0,0,0,0,0,0,0,0
VSL117988,28.61838804315356,1747.426254015751,1202.84504982418,14283.76457950556,0,0,0,0,0,0,0,0,0,0
VSL117989,15.643158078418908,1388.6710492230825,660.6968061452496,160541.67294151647,0,0,0,0,0,0,0,0,0,0
VSL117990,2.327170045425269,2766.0247720258803,218.5427188123668,184057.08260826344,0,0,0,0,0,0,0,0,0,0
VSL117991,27.76225656621441,1293.1329511074714,1217.8457964491813,26878.62720894439,0,0,0,0,0,0,0,0,0,0
VSL117992,24.86772961845853,1843.7224631007905,1483.7197562827212,99052.82446499533,0,0,0,0,0,0,0,0,0,0
VSL117993,18.82214339144332,3412.0523416617884,1241.8888324654251,18665.597409735696,0,0,0,0,0,0,0,0,0,0
VSL117994,13.91080532951534,1095.8174841306936,746.0729125078794,12244.359922254813,0,0,0,0,0,0,0,0,0,0
VSL117995,40.10612510561056,4245.112259418856,1387.9783980846569,103746.09991016082,0,0,0,0,0,0,0,0,0,0
VSL117996,30.02844543274632,2250.372497206542,257.53550203035417,154492.99001841157,0,0,0,0,0,0,0,0,0,0
VSL117997,41.89410718293776,4199.3362308135365,1161.6688929705588,149753.8302799361,0,0,0,0,0,0,0,0,0,0
VSL117998,22.992544483965915,4449.121328450343,607.5542479023106,60152.027355235005,0,0,0,0,0,0,0,0,0,0
VSL117999,21.32169155856128,3364.115594533488,1052.5128379424532,90912.98454389436,0,0,0,0,0,0,0,0,0,0
VSL118000,29.978054008844182,4883.362921163118,465.9056404127372,5173.348117555448,0,0,0,0,0,0,0,0,0,0
VSL118001,12.367781003124804,4629.115068979227,218.16119486515936,85724.63122557184,0,0,0,0,0,0,0,0,0,0
VSL118002,26.679283758438142,4790.554767912792,1199.5157479280545,10953.320977544892,0,0,0,0,0,0,0,0,0,0
VSL118003,10.820496547287728,2069.623361814224,1218.603356599407,84373.27324225185,0,0,0,0,0,0,0,0,0,0
VSL118004,46.19899028178324,4337.737026895644,799.2655530823854,136842.49238864836,0,0,0,0,0,0,0,0,0,0
VSL118005,11.106767521740228,2285.846121389992,988.8894084439366,96786.88441742824,0,0,0,0,0,0,0,0,0,0
VSL118006,37.338936052252805,1155.5045149302923,386.2725894477516,117117.24992170488,0,0,0,0,0,0,0,0,0,0
VSL118007,5.665013782553782,3225.78672510234,1327.508551731544,153340.70404697,0,0,0,0,0,0,0,0,0,0
VSL118008,38.74847594628558,1921.9127211851944,743.8161390503617,63663.15798506263,0,0,0,0,0,0,0,0,0,0
VSL118009,23.555424623062308,1951.4758691660988,536.2749930149206,56284.35569733685,0,0,0,0,0,0,0,0,0,0
VSL118010,22.36168524079365,1943.1095135139656,1402.240491713396,133647.6007952736,0,0,0,0,0,0,0,0,0,0
VSL118011,32.17769334162364,2563.809155915315,462.4693038371319,187225.95088287085,0,0,0,0,0,0,0,0,0,0
VSL118012,3.7371718357659898,1346.5462152002594,1319.365735437932,51403.01277860588,0,0,0,0,0,0,0,0,0,0
VSL118013,37.99663436889968,3711.792401715421,1442.6171523349833,58347.00168926405,0,0,0,0,0,0,0,0,0,0
VSL118014,32.171144035658834,4926.271308540593,551.7009843580012,151195.77230608708,0,0,0,0,0,0,0,0,0,0
VSL118015,2.748561809190935,4494.971096426089,991.5338449389344,166217.25266910082,0,0,0,0,0,0,0,0,0,0
VSL118016,7.917571935467794,3100.3045024752914,784.2248144513167,110174.34373426372,0,0,0,0,0,0,0,0,0,0
VSL118017,31.44996756547978,1414.4779657171937,975.4512625087696,112918.2187448891,0,0,0,0,0,0,0,0,0,0
VSL118018,42.31828865193139,834.9657151766603,485.5962795923283,45192.9897269162,0,0,0,0,0,0,0,0,0,0
VSL118019,44.07662175874184,4413.0521091342,964.0582801337632,125445.7299068982,0,0,0,0,0,0,0,0,0,0
VSL118020,10.325652186785875,3324.277824139853,568.3152424946092,68499.84965965277,0,0,0,0,0,0,0,0,0,0
VSL118021,42.03250750147143,1572.0216771127398,1093.9370903946387,69172.3337343539,0,0,0,0,0,0,0,0,0,0
VSL118022,17.047382640632463,4487.614757998463,427.1077557283122,34204.22937220882,0,0,0,0,0,0,0,0,0,0
VSL118023,13.264283254120553,2946.303791352607,1342.1717830360535,119321.61226614946,0,0,0,0,0,0,0,0,0,0
VSL118024,38.55295924591796,3103.287563226087,775.6907842741249,40059.576638423736,0,0,0,0,0,0,0,0,0,0
VSL118025,15.75534847996683,1751.3662926732056,759.360600378674,114293.80620573428,0,0,0,0,0,0,0,0,0,0
VSL118026,33.50521147646316,3839.154824407126,653.2385032256389,189931.18041160144,0,0,0,0,0,0,0,0,0,0
VSL118027,24.417211817539084,2287.3876457152537,1024.868629653393,16263.314128351276,0,0,0,0,0,0,0,0,0,0
VSL118028,36.441759422174655,4217.839966781646,535.3309919412527,58396.05495616343,0,0,0,0,0,0,0,0,0,0
VSL118029,24.124217148831264,4169.089216679573,573.5388262517567,116816.02534118204,0,0,0,0,0,0,0,0,0,0
VSL118030,34.59715773674053,1454.04092812233,634.522938642769,145582.7605214626,0,0,0,0,0,0,0,0,0,0
VSL118031,27.181334439123415,2932.234629634109,258.5005256064021,81065.55909433948,0,0,0,0,0,0,0,0,0,0
VSL118032,12.201924148476992,4660.254673030786,1441.0710058210643,17099.322667473316,0,0,0,0,0,0,0,0,0,0
VSL118033,15.00688648051904,2168.016961674397,614.6029473797678,186850.6953975945,0,0,0,0,0,0,0,0,0,0
VSL118034,32.670263268177614,2548.312635351931,945.341032157238,13709.445676343928,0,0,0,0,0,0,0,0,0,0
VSL118035,21.323012119163117,1885.7492754493103,705.7531800508548,64426.21928610449,0,0,0,0,0,0,0,0,0,0
VSL118036,32.40436224024427,4757.168490018557,1082.251257208472,115958.4540426048,0,0,0,0,0,0,0,0,0,0
VSL118037,38.72704442900987,4744.797021500627,1159.8755476532556,32844.50820607503,0,0,0,0,0,0,0,0,0,0
VSL118038,47.74691286612836,2926.270513076857,1361.3311992982426,136429.8692298061,0,0,0,0,0,0,0,0,0,0
VSL118039,34.79579364843251,3242.849809934555,1396.1632772730277,46935.51468470007,0,0,0,0,0,0,0,0,0,0
VSL118040,42.85525337272202,1732.3288074492589,1435.8854004402815,95448.14699924063,0,0,0,0,0,0,0,0,0,0
VSL118041,1.639856371570792,813.7284473852544,449.5217330113961,146296.2531599332,0,0,0,0,0,0,0,0,0,0
VSL118042,45.0700290890664,4944.169206573406,883.1186450335181,149377.34998683137,0,0,0,0,0,0,0,0,0,0
VSL118043,2.300337414164776,3404.339365151852,500.14934347797976,64420.73612853706,0,0,0,0,0,0,0,0,0,0
VSL118044,45.24527551814464,4191.511171532336,249.2974878896229,65594.75482200897,0,0,0,0,0,0,0,0,0,0
VSL118045,15.767769425515391,3103.946582011873,1350.5297884323743,149102.94136672484,0,0,0,0,0,0,0,0,0,0
VSL118046,33.75681763926997,4680.686102768268,302.6824095145656,8466.941305819335,0,0,0,0,0,0,0,0,0,0
VSL118047,27.611319388270694,3548.189017848631,1455.2773458637057,69428.49297648971,0,0,0,0,0,0,0,0,0,0
VSL118048,38.94985745985056,3075.0753097622232,1138.950605583062,78819.90024599235,0,0,0,0,0,0,0,0,0,0
VSL118049,16.77694253340153,2591.6725648199545,907.8818536260702,188408.1538487242,0,0,0,0,0,0,0,0,0,0
VSL118050,36.88937077619408,4627.08467585937,1489.1158153899592,57377.6113011624,0,0,0,0,0,0,0,0,0,0
VSL118051,39.34675880786557,1034.2688495888092,492.52617867943934,71264.15282465331,0,0,0,0,0,0,0,0,0,0
VSL118052,28.04100311265926,2191.312984856534,447.6780568712333,192155.718611805,0,0,0,0,0,0,0,0,0,0
VSL118053,15.816706922625048,2195.361344851359,1223.4999806068554,64726.293148225486,0,0,0,0,0,0,0,0,0,0
VSL118054,31.117208102596315,4512.426371248806,523.949366838764,107584.0577660146,0,0,0,0,0,0,0,0,0,0
VSL118055,2.3258221989503856,1770.196634058868,985.0665347816462,122496.27112206849,0,0,0,0,0,0,0,0,0,0
VSL118056,25.234328444234887,2103.551136367951,270.25376533439135,194422.3754433392,0,0,0,0,0,0,0,0,0,0
VSL118057,27.84450860501176,3180.601692299651,1136.7216252732294,10820.471131258844,0,0,0,0,0,0,0,0,0,0
VSL118058,4.0912385648283145,2639.276738606547,1146.5983862315975,141288.6789625042,0,0,0,0,0,0,0,0,0,0
VSL118059,31.330704632088956,1011.3458248127812,718.8127845949747,12155.21070234305,0,0,0,0,0,0,0,0,0,0
VSL118060,40.279472531938985,1323.9445916173922,519.9292587335426,80339.99483817989,0,0,0,0,0,0,0,0,0,0
VSL118061,37.66597492886929,2045.1826911018552,1279.701531548491,117670.06460292528,0,0,0,0,0,0,0,0,0,0
VSL118062,5.4352021916594495,4013.764099592526,1332.3084115359968,68483.0470020482,0,0,0,0,0,0,0,0,0,0
VSL118063,22.746125215931198,3732.1825235085257,1439.4048170178694,121270.6001781009,0,0,0,0,0,0,0,0,0,0
VSL118064,5.318501258615322,2254.3852186408585,1406.0226696062975,157386.5191832851,0,0,0,0,0,0,0,0,0,0
VSL118065,47.60896179893292,4653.065830843958,703.5265851761228,5424.084169630986,0,0,0,0,0,0,0,0,0,0
VSL118066,10.567302162358848,4506.560199995788,1266.4545421752885,74728.96192986472,0,0,0,0,0,0,0,0,0,0
VSL118067,17.187040750252358,1530.3798074432052,404.6945210716536,35342.93131072854,0,0,0,0,0,0,0,0,0,0
VSL118068,6.528396005213224,1083.3143136339474,805.5264629691119,102725.56118535556,0,0,0,0,0,0,0,0,0,0
VSL118069,26.52172126096538,3113.4620152689954,356.1529243792358,63077.94890048805,0,0,0,0,0,0,0,0,0,0
VSL118070,12.26868472161402,1148.0758077726418,757.8211747288757,134580.73220181523,0,0,0,0,0,0,0,0,0,0
VSL118071,45.91474527287215,3527.493084935851,448.186311988013,45229.52391239984,0,0,0,0,0,0,0,0,0,0
VSL118072,34.93883256701548,4368.511836020159,1339.158681773011,20440.90073146285,0,0,0,0,0,0,0,0,0,0
VSL118073,5.010673890254671,2111.176102972335,309.628709707089,41408.7185050412,0,0,0,0,0,0,0,0,0,0
VSL118074,22.522371238762247,3539.3589288971684,958.847696291,48902.52317660685,0,0,0,0,0,0,0,0,0,0
VSL118075,12.084404721365308,2923.7954992822606,470.2410418021395,132749.906594952,0,0,0,0,0,0,0,0,0,0
VSL118076,47.76536255011489,978.0764003016616,977.0456818745658,145403.98915707428,0,0,0,0,0,0,0,0,0,0
VSL118077,15.695828521500118,3922.769871846872,1399.3889163631002,110814.83637144385,0,0,0,0,0,0,0,0,0,0
VSL118078,47.96295702554663,4294.214587976499,1433.8872789714314,100376.67879833867,0,0,0,0,0,0,0,0,0,0
VSL118079,25.30930546955011,4214.648843171842,1437.2513541402534,123861.22667803612,0,0,0,0,0,0,0,0,0,0
VSL118080,1.0502654407422811,1220.684267379184,376.259124683501,199966.9190842868,0,0,0,0,0,0,0,0,0,0
VSL118081,47.67868642650988,3878.622188779676,401.6446213191316,196091.34527655185,0,0,0,0,0,0,0,0,0,0
VSL118082,28.286866490480577,886.649376092462,1124.5781839101728,36957.48549182661,0,0,0,0,0,0,0,0,0,0
VSL118083,29.333660699107035,4260.917319616121,1384.1121949896751,101535.04886717888,0,0,0,0,0,0,0,0,0,0
VSL118084,45.97523543726629,4680.634224192605,697.187411877514,111256.04408777386,0,0,0,0,0,0,0,0,0,0
VSL118085,8.455576926548945,2137.4419918020258,920.4493080484356,171198.62544933418,0,0,0,0,0,0,0,0,0,0
VSL118086,31.331901738298846,3159.503098042652,759.2380351211899,57126.08534322938,0,0,0,0,0,0,0,0,0,0
VSL118087,2.277417174823732,4418.5353888391855,697.1412678301974,165000.96806449292,0,0,0,0,0,0,0,0,0,0
VSL118088,45.63752310735087,4073.9023187046255,1122.996245889441,13858.644737049552,0,0,0,0,0,0,0,0,0,0
VSL118089,41.40710161039539,4703.533474604491,1284.6724956622816,147475.8620970785,0,0,0,0,0,0,0,0,0,0
VSL118090,0.8863103910958454,1927.5958129994683,1438.3458991377072,72378.26594314449,0,0,0,0,0,0,0,0,0,0
VSL118091,25.723413197769183,4721.311597822147,965.3109315895532,129780.04469482315,0,0,0,0,0,0,0,0,0,0
VSL118092,45.31298647127234,1902.496126688266,393.0839086146822,165774.55716787357,0,0,0,0,0,0,0,0,0,0
VSL118093,31.7229236111908,1443.9886933744078,1375.4959813925295,199796.6640160542,0,0,0,0,0,0,0,0,0,0
VSL118094,18.922794616171466,4326.6079024234095,360.6714955062927,80295.24872556218,0,0,0,0,0,0,0,0,0,0
VSL118095,13.615226820234929,3768.882412038473,1033.5138636865313,182819.09456503205,0,0,0,0,0,0,0,0,0,0
VSL118096,9.101085761350332,1599.131103206867,475.0065122755289,49721.44935653215,0,0,0,0,0,0,0,0,0,0
VSL118097,6.129744062233286,2590.6253566919063,536.8147798894274,162615.89856309985,0,0,0,0,0,0,0,0,0,0
VSL118098,39.15151059540332,2370.1400800028014,737.2771369197865,182763.7697590677,0,0,0,0,0,0,0,0,0,0
VSL118099,18.025578435772616,4164.789148339316,443.3784621596965,40978.65207055486,0,0,0,0,0,0,0,0,0,0
VSL118100,38.31596756041752,3786.483730622243,971.5645104044733,176161.28211830405,0,0,0,0,0,0,0,0,0,0
VSL118101,26.624640972677952,2807.068523978636,1072.6453583643422,76401.17423182783,0,0,0,0,0,0,0,0,0,0
VSL118102,47.31903477884593,3017.8262170692037,363.83910052345584,65027.83590626017,0,0,0,0,0,0,0,0,0,0
VSL118103,14.871775754660357,4665.927610141652,454.5282946772338,19617.42139865256,0,0,0,0,0,0,0,0,0,0
VSL118104,25.20864938673315,3487.395723476337,1372.2525868627608,49918.805942438215,0,0,0,0,0,0,0,0,0,0
VSL118105,32.48565281905791,2882.057722384862,365.06390288464536,150139.00299656292,0,0,0,0,0,0,0,0,0,0
VSL118106,38.37575628207668,3179.4827249916243,1125.6099849478755,125573.78416145623,0,0,0,0,0,0,0,0,0,0
VSL118107,34.97486784836868,2402.242657457945,939.6500727957546,11426.325226520095,0,0,0,0,0,0,0,0,0,0
VSL118108,16.62520610057762,3100.505635360747,233.2149224026047,32969.75791254293,0,0,0,0,0,0,0,0,0,0
VSL118109,25.379301926819164,2231.5275029796867,654.2150257102255,198112.4681927024,0,0,0,0,0,0,0,0,0,0
VSL118110,9.740003810654017,4942.925011784288,1081.7971200890725,16903.354178735106,0,0,0,0,0,0,0,0,0,0
VSL118111,38.36510420606625,1529.1379680740984,1061.6625566970406,107222.07035212648,0,0,0,0,0,0,0,0,0,0
VSL118112,35.32366013543991,4918.526100128718,1231.9929151041692,43434.7042971757,0,0,0,0,0,0,0,0,0,0
VSL118113,31.824444718999665,1785.941492646537,619.1130529064004,54275.14169416371,0,0,0,0,0,0,0,0,0,0
VSL118114,41.064091410937095,1234.0132401322182,1225.7350547961494,21764.700677652378,0,0,0,0,0,0,0,0,0,0
VSL118115,26.88559131514829,3522.301326686424,1226.3027714776715,13815.71043246802,0,0,0,0,0,0,0,0,0,0
VSL118116,4.735052835142394,3161.204218382023,1256.49621395053,101938.55856363324,0,0,0,0,0,0,0,0,0,0
VSL118117,46.49882524857398,4451.770700464047,1072.5461709161657,178651.29438575733,0,0,0,0,0,0,0,0,0,0
VSL118118,41.7301779758012,1396.196057548399,310.8055644821884,175502.09590644733,0,0,0,0,0,0,0,0,0,0
VSL118119,47.175430553795,1359.0008599979749,846.7900966189728,186409.35333505776,0,0,0,0,0,0,0,0,0,0
VSL118120,30.519838727782748,4607.363271961887,361.1195800531365,68842.7818808796,0,0,0,0,0,0,0,0,0,0
VSL118121,20.045547945541276,1143.4057897684274,993.672568908089,107594.75290122013,0,0,0,0,0,0,0,0,0,0
VSL118122,9.469589991044124,1527.6785701926078,974.8661112719766,79081.3475886293,0,0,0,0,0,0,0,0,0,0
VSL118123,0.3701725731431455,3775.684751097852,250.76195391945717,146409.2181555892,0,0,0,0,0,0,0,0,0,0
VSL118124,12.653638315596751,3274.781614572554,866.3989149233383,67364.9390423494,0,0,0,0,0,0,0,0,0,0
VSL118125,5.585951062771709,1612.809704956269,264.3001043176842,180739.09374294037,0,0,0,0,0,0,0,0,0,0
VSL118126,9.154714627738445,1249.7903117581411,799.6011968655203,67864.17412551568,0,0,0,0,0,0,0,0,0,0
VSL118127,19.90100820160298,4248.83616253911,1346.2853913095769,49964.85561138918,0,0,0,0,0,0,0,0,0,0
VSL118128,28.248882133814348,4894.544666982058,942.8481248175106,109017.40707895478,0,0,0,0,0,0,0,0,0,0
VSL118129,31.37571934866676,3224.2442929966373,345.3708755256933,94609.52842586604,0,0,0,0,0,0,0,0,0,0
VSL118130,10.827006530955808,1818.6430911996413,978.3961700491924,183743.8113771148,0,0,0,0,0,0,0,0,0,0
VSL118131,43.03594273989092,3228.4929385813057,788.9718968155393,104505.62788982228,0,0,0,0,0,0,0,0,0,0
VSL118132,43.20146369060432,931.5808664078288,1075.9951548313368,111170.54544203602,0,0,0,0,0,0,0,0,0,0
VSL118133,30.586222593186573,2561.604147795556,404.78532594617184,53517.46800112689,0,0,0,0,0,0,0,0,0,0
VSL118134,6.283981464770378,3466.0570297460217,426.0517399336413,137422.03445566125,0,0,0,0,0,0,0,0,0,0
VSL118135,23.62289686929899,4547.89753761256,781.3122578484738,108526.594334674,0,0,0,0,0,0,0,0,0,0
VSL118136,24.10413088010288,4755.458621676147,1128.932876883307,153155.83802203884,0,0,0,0,0,0,0,0,0,0
VSL118137,14.05533693243308,2327.7564244757787,663.4060896632411,61709.117514870944,0,0,0,0,0,0,0,0,0,0
VSL118138,45.95838000622138,4871.40306024872,1000.4179243732336,112221.75306973216,0,0,0,0,0,0,0,0,0,0
VSL118139,21.47751213877781,4686.992352274976,911.7031762428686,15226.82262835998,0,0,0,0,0,0,0,0,0,0
VSL118140,3.5696767430237504,926.8664169957972,384.8844377201066,157746.30467596487,0,0,0,0,0,0,0,0,0,0
VSL118141,13.173897003586523,1963.315900554724,1125.2889035552737,168562.35273119557,0,0,0,0,0,0,0,0,0,0
VSL118142,23.418167852831072,3197.5377737301237,670.6981931754353,91669.13946279898,0,0,0,0,0,0,0,0,0,0
VSL118143,41.071851138572285,856.3791355441251,1496.9466667247293,142590.46521429977,0,0,0,0,0,0,0,0,0,0
VSL118144,16.886455688472864,2201.4449328614346,1183.7451906393644,104056.39750799222,0,0,0,0,0,0,0,0,0,0
VSL118145,0.50601731683612,1597.600261308697,1466.8055587046276,182225.4561019336,0,0,0,0,0,0,0,0,0,0
VSL118146,26.62084151704896,2405.296649080627,1011.1856611436654,44531.59874871518,0,0,0,0,0,0,0,0,0,0
VSL118147,30.66457634349672,1636.7626575011504,464.8695758629241,40179.74891780965,0,0,0,0,0,0,0,0,0,0
VSL118148,38.88577738741365,3010.399955283064,1389.5512113938778,30279.12567630845,0,0,0,0,0,0,0,0,0,0
VSL118149,25.901107505921416,4678.841480882124,1432.4415474808063,113326.13306631084,0,0,0,0,0,0,0,0,0,0
VSL118150,43.13224642900028,1966.637891470811,1270.6417523427754,41338.18501396543,0,0,0,0,0,0,0,0,0,0
