timestamp,yard_capacity_teu,yard_occupied_teu,gate_in_trucks,gate_out_trucks,avg_truck_wait_min,timestamp_was_missing,yard_capacity_teu_was_missing,yard_occupied_teu_was_missing,gate_in_trucks_was_missing,gate_out_trucks_was_missing,avg_truck_wait_min_was_missing,yard_utilization_ratio,timestamp_was_missing_was_missing,yard_capacity_teu_was_missing_was_missing,yard_occupied_teu_was_missing_was_missing,gate_in_trucks_was_missing_was_missing,gate_out_trucks_was_missing_was_missing,avg_truck_wait_min_was_missing_was_missing,yard_utilization_ratio_was_missing
2023-03-06 16:30:00+00:00,49066,5710,920,892,14.119256028107303,0,0,0,0,0,0,0.11637386377532304,0,0,0,0,0,0,0
2023-03-06 16:35:00+00:00,29797,25341,1140,241,49.81894876128549,0,0,0,0,0,0,0.8504547437661509,0,0,0,0,0,0,0
2023-03-06 16:40:00+00:00,44433,31007,792,508,43.68429482167647,0,0,0,0,0,0,0.6978371930772174,0,0,0,0,0,0,0
2023-03-06 16:45:00+00:00,21799,29988,897,892,43.697736043386,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 16:50:00+00:00,27072,10190,995,973,45.60796725634306,0,0,0,0,0,0,0.37640366430260047,0,0,0,0,0,0,0
2023-03-06 16:55:00+00:00,24522,38409,1057,1187,9.528377390248547,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 17:00:00+00:00,37210,37259,880,225,7.2344488615905185,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 17:05:00+00:00,32302,35545,224,416,70.87433623134359,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 17:10:00+00:00,28682,21267,235,513,66.84855025312945,0,0,0,0,0,0,0.741475489854264,0,0,0,0,0,0,0
2023-03-06 17:15:00+00:00,33433,26791,300,610,11.9460978569841,0,0,0,0,0,0,0.8013340113061945,0,0,0,0,0,0,0
2023-03-06 17:20:00+00:00,21205,42932,762,862,22.793841240990325,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 17:25:00+00:00,20184,47315,739,1089,85.94530906821196,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 17:30:00+00:00,40838,29232,537,985,8.33655212837386,0,0,0,0,0,0,0.7158039081247858,0,0,0,0,0,0,0
2023-03-06 17:35:00+00:00,40453,37280,211,369,42.027545117469806,0,0,0,0,0,0,0.921563295676464,0,0,0,0,0,0,0
2023-03-06 17:40:00+00:00,40127,12154,269,190,75.59524836631127,0,0,0,0,0,0,0.3028883295536671,0,0,0,0,0,0,0
2023-03-06 17:45:00+00:00,44895,16697,1058,365,16.93931565890084,0,0,0,0,0,0,0.3719122396703419,0,0,0,0,0,0,0
2023-03-06 17:50:00+00:00,27766,35415,241,972,8.658467303993165,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 17:55:00+00:00,45385,43103,1061,84,73.00234112904978,0,0,0,0,0,0,0.9497190701773713,0,0,0,0,0,0,0
2023-03-06 18:00:00+00:00,45695,44839,1079,877,9.236762303221886,0,0,0,0,0,0,0.9812670970565708,0,0,0,0,0,0,0
2023-03-06 18:05:00+00:00,46959,41233,53,817,50.365064533731015,0,0,0,0,0,0,0.8780638429268085,0,0,0,0,0,0,0
2023-03-06 18:10:00+00:00,43015,18132,83,1122,27.7774229139842,0,0,0,0,0,0,0.42152737417180053,0,0,0,0,0,0,0
2023-03-06 18:15:00+00:00,32954,10866,606,904,79.82670603929225,0,0,0,0,0,0,0.3297323541906901,0,0,0,0,0,0,0
2023-03-06 18:20:00+00:00,43677,35351,895,253,67.6573961248993,0,0,0,0,0,0,0.809373354397051,0,0,0,0,0,0,0
2023-03-06 18:25:00+00:00,24331,15837,1031,664,87.84327088288555,0,0,0,0,0,0,0.6508980313180716,0,0,0,0,0,0,0
2023-03-06 18:30:00+00:00,34050,29427,847,384,21.00627553590128,0,0,0,0,0,0,0.8642290748898679,0,0,0,0,0,0,0
2023-03-06 18:35:00+00:00,48307,26963,1198,700,26.851484543874708,0,0,0,0,0,0,0.5581592729832116,0,0,0,0,0,0,0
2023-03-06 18:40:00+00:00,30444,15960,544,1124,23.41167323980981,0,0,0,0,0,0,0.5242412297989751,0,0,0,0,0,0,0
2023-03-06 18:45:00+00:00,40086,5388,256,1196,46.81280193148184,0,0,0,0,0,0,0.13441101631492292,0,0,0,0,0,0,0
2023-03-06 18:50:00+00:00,20688,27078,882,114,10.69451409517614,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 18:55:00+00:00,36392,41999,1003,231,65.40586225483415,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 19:00:00+00:00,22314,5872,1076,613,53.70323175832041,0,0,0,0,0,0,0.2631531773774312,0,0,0,0,0,0,0
2023-03-06 19:05:00+00:00,31365,38860,731,53,17.44513044434601,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 19:10:00+00:00,29370,47134,1197,717,19.411549497070013,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 19:15:00+00:00,33796,24522,1019,1156,20.794654670479392,0,0,0,0,0,0,0.7255888270801278,0,0,0,0,0,0,0
2023-03-06 19:20:00+00:00,44875,23628,452,687,33.52903948423658,0,0,0,0,0,0,0.5265292479108635,0,0,0,0,0,0,0
2023-03-06 19:25:00+00:00,48337,30734,357,1068,19.68376643088256,0,0,0,0,0,0,0.6358276268696857,0,0,0,0,0,0,0
2023-03-06 19:30:00+00:00,43713,42762,101,844,86.56060979399786,0,0,0,0,0,0,0.9782444581703383,0,0,0,0,0,0,0
2023-03-06 19:35:00+00:00,29381,19438,528,681,25.942243222292472,0,0,0,0,0,0,0.6615840168816582,0,0,0,0,0,0,0
2023-03-06 19:40:00+00:00,43769,19696,936,394,88.94760221656342,0,0,0,0,0,0,0.44999885763896824,0,0,0,0,0,0,0
2023-03-06 19:45:00+00:00,49152,33991,1076,973,14.935499043699762,0,0,0,0,0,0,0.6915486653645834,0,0,0,0,0,0,0
2023-03-06 19:50:00+00:00,48576,15570,187,488,77.31099995719732,0,0,0,0,0,0,0.32052865612648224,0,0,0,0,0,0,0
2023-03-06 19:55:00+00:00,40022,29446,385,928,17.27346347807039,0,0,0,0,0,0,0.7357453400629653,0,0,0,0,0,0,0
2023-03-06 20:00:00+00:00,41977,13835,247,477,51.57006838889794,0,0,0,0,0,0,0.32958524906496417,0,0,0,0,0,0,0
2023-03-06 20:05:00+00:00,43192,14606,69,1097,62.38406857986819,0,0,0,0,0,0,0.33816447490275975,0,0,0,0,0,0,0
2023-03-06 20:10:00+00:00,34502,18074,528,271,57.951162233933765,0,0,0,0,0,0,0.5238536896411802,0,0,0,0,0,0,0
2023-03-06 20:15:00+00:00,37266,25871,862,1044,11.851026246118323,0,0,0,0,0,0,0.6942252992003435,0,0,0,0,0,0,0
2023-03-06 20:20:00+00:00,48724,12456,766,58,71.28407318448039,0,0,0,0,0,0,0.2556440357934488,0,0,0,0,0,0,0
2023-03-06 20:25:00+00:00,47033,37302,111,1003,5.546610456780896,0,0,0,0,0,0,0.7931027151149194,0,0,0,0,0,0,0
2023-03-06 20:30:00+00:00,24060,33453,840,239,89.35977794688026,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 20:35:00+00:00,28299,31422,488,636,85.99888554189741,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 20:40:00+00:00,47651,23664,1173,563,35.100855728094125,0,0,0,0,0,0,0.49661077417053157,0,0,0,0,0,0,0
2023-03-06 20:45:00+00:00,22120,26258,419,876,81.15646613436829,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 20:50:00+00:00,24562,6461,70,1052,81.85248247181141,0,0,0,0,0,0,0.26304861167657356,0,0,0,0,0,0,0
2023-03-06 20:55:00+00:00,43478,22364,444,816,22.22646988664548,0,0,0,0,0,0,0.5143750862505175,0,0,0,0,0,0,0
2023-03-06 21:00:00+00:00,20320,16338,965,712,74.35942307712074,0,0,0,0,0,0,0.8040354330708661,0,0,0,0,0,0,0
2023-03-06 21:05:00+00:00,30976,17351,240,570,89.06059626329684,0,0,0,0,0,0,0.5601433367768595,0,0,0,0,0,0,0
2023-03-06 21:10:00+00:00,28636,31947,434,211,5.002672603741738,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 21:15:00+00:00,30157,15048,1027,574,80.2139533681099,0,0,0,0,0,0,0.4989886261896077,0,0,0,0,0,0,0
2023-03-06 21:20:00+00:00,37106,37317,907,330,35.13212163745435,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 21:25:00+00:00,22999,23779,436,736,89.49229169527976,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 21:30:00+00:00,20370,24471,83,1179,45.11595611956834,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 21:35:00+00:00,47580,11266,238,265,13.562061228941507,0,0,0,0,0,0,0.2367801597309794,0,0,0,0,0,0,0
2023-03-06 21:40:00+00:00,32243,47544,103,137,37.38799317547507,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 21:45:00+00:00,34462,29171,470,354,31.36670252919541,0,0,0,0,0,0,0.8464685740815971,0,0,0,0,0,0,0
2023-03-06 21:50:00+00:00,21784,36463,726,459,81.4573173022312,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 21:55:00+00:00,44357,11377,467,532,15.627428085978949,0,0,0,0,0,0,0.2564871384448903,0,0,0,0,0,0,0
2023-03-06 22:00:00+00:00,37330,41774,766,841,15.483765370028951,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 22:05:00+00:00,27541,29213,413,349,50.27529267580256,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 22:10:00+00:00,45534,10854,642,677,42.88775939003723,0,0,0,0,0,0,0.2383713269205429,0,0,0,0,0,0,0
2023-03-06 22:15:00+00:00,45635,7750,627,287,65.86512207009972,0,0,0,0,0,0,0.16982579160731895,0,0,0,0,0,0,0
2023-03-06 22:20:00+00:00,30975,37404,826,1090,75.54655769793666,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 22:25:00+00:00,35543,32620,255,116,52.52096713721001,0,0,0,0,0,0,0.9177615845595476,0,0,0,0,0,0,0
2023-03-06 22:30:00+00:00,27352,30119,1128,193,33.75870604083076,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 22:35:00+00:00,44144,46038,235,837,42.6017719145917,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 22:40:00+00:00,36726,11481,1062,581,62.91319806303446,0,0,0,0,0,0,0.31261231824865215,0,0,0,0,0,0,0
2023-03-06 22:45:00+00:00,42278,21118,347,1002,31.14987771322494,0,0,0,0,0,0,0.49950328776195657,0,0,0,0,0,0,0
2023-03-06 22:50:00+00:00,26161,12368,960,701,76.19302258459759,0,0,0,0,0,0,0.4727648025687092,0,0,0,0,0,0,0
2023-03-06 22:55:00+00:00,30620,37768,476,237,25.91718237916345,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 23:00:00+00:00,42354,18848,666,666,17.101136101985922,0,0,0,0,0,0,0.4450110969447986,0,0,0,0,0,0,0
2023-03-06 23:05:00+00:00,37475,27403,459,222,42.80568779088957,0,0,0,0,0,0,0.7312341561040694,0,0,0,0,0,0,0
2023-03-06 23:10:00+00:00,46875,29264,247,696,84.4467073960607,0,0,0,0,0,0,0.6242986666666667,0,0,0,0,0,0,0
2023-03-06 23:15:00+00:00,22946,6967,1073,1118,26.772729644547244,0,0,0,0,0,0,0.3036259042970452,0,0,0,0,0,0,0
2023-03-06 23:20:00+00:00,30272,42823,510,667,62.74229875560817,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 23:25:00+00:00,31239,23809,1183,251,19.301511243200476,0,0,0,0,0,0,0.7621562790102115,0,0,0,0,0,0,0
2023-03-06 23:30:00+00:00,22535,31472,520,1120,82.83984378462938,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 23:35:00+00:00,37848,7267,1143,337,31.65149297884744,0,0,0,0,0,0,0.19200486155146904,0,0,0,0,0,0,0
2023-03-06 23:40:00+00:00,40110,13616,478,208,77.5797936972642,0,0,0,0,0,0,0.33946646721515833,0,0,0,0,0,0,0
2023-03-06 23:45:00+00:00,32630,43157,287,211,22.13052481462285,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-06 23:50:00+00:00,48263,33994,906,342,40.44251752220808,0,0,0,0,0,0,0.704349087292543,0,0,0,0,0,0,0
2023-03-06 23:55:00+00:00,33395,38797,300,946,10.265588421520572,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 00:00:00+00:00,39648,23621,54,253,31.40547088434609,0,0,0,0,0,0,0.5957677562550444,0,0,0,0,0,0,0
2023-03-07 00:05:00+00:00,31763,16590,1111,1069,7.974486557351128,0,0,0,0,0,0,0.5223058275351824,0,0,0,0,0,0,0
2023-03-07 00:10:00+00:00,20220,28983,1175,423,44.16537172025153,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 00:15:00+00:00,41978,28248,1131,726,81.30608191406971,0,0,0,0,0,0,0.6729239125256087,0,0,0,0,0,0,0
2023-03-07 00:20:00+00:00,49831,43163,961,1145,73.69108910163425,0,0,0,0,0,0,0.8661877144749253,0,0,0,0,0,0,0
2023-03-07 00:25:00+00:00,45893,22977,1058,652,75.12745600130545,0,0,0,0,0,0,0.5006645893709281,0,0,0,0,0,0,0
2023-03-07 00:30:00+00:00,27118,36912,636,548,15.31913877799146,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 00:35:00+00:00,28477,28966,333,207,51.35536902758119,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 00:40:00+00:00,32465,8182,947,960,47.338160550693146,0,0,0,0,0,0,0.25202525797012165,0,0,0,0,0,0,0
2023-03-07 00:45:00+00:00,38359,5786,1007,139,82.41063904807831,0,0,0,0,0,0,0.15083813446648767,0,0,0,0,0,0,0
2023-03-07 00:50:00+00:00,49411,31453,708,745,14.062892718969234,0,0,0,0,0,0,0.6365586610268968,0,0,0,0,0,0,0
2023-03-07 00:55:00+00:00,31180,41120,685,931,88.41972972230045,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 01:00:00+00:00,40523,7523,1145,678,29.54384454547543,0,0,0,0,0,0,0.18564765688621276,0,0,0,0,0,0,0
2023-03-07 01:05:00+00:00,21319,44480,576,721,16.803622021869096,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 01:10:00+00:00,24777,31325,539,953,15.352097577069358,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 01:15:00+00:00,39429,15445,529,957,77.3509811220921,0,0,0,0,0,0,0.3917167567019199,0,0,0,0,0,0,0
2023-03-07 01:20:00+00:00,34755,33633,671,352,54.89620041115756,0,0,0,0,0,0,0.9677168752697454,0,0,0,0,0,0,0
2023-03-07 01:25:00+00:00,20324,10474,1158,425,50.41894161306424,0,0,0,0,0,0,0.5153513087974808,0,0,0,0,0,0,0
2023-03-07 01:30:00+00:00,28946,45996,167,883,65.82224868735011,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 01:35:00+00:00,46080,29050,64,893,49.05818042750984,0,0,0,0,0,0,0.6304253472222222,0,0,0,0,0,0,0
2023-03-07 01:40:00+00:00,20162,19279,492,489,30.2265622787468,0,0,0,0,0,0,0.9562047415930959,0,0,0,0,0,0,0
2023-03-07 01:45:00+00:00,48051,25668,399,988,20.38092814008069,0,0,0,0,0,0,0.5341824311668851,0,0,0,0,0,0,0
2023-03-07 01:50:00+00:00,41276,38399,581,352,31.873667587367244,0,0,0,0,0,0,0.9302984785347418,0,0,0,0,0,0,0
2023-03-07 01:55:00+00:00,35168,8568,104,870,53.4076230606877,0,0,0,0,0,0,0.24363057324840764,0,0,0,0,0,0,0
2023-03-07 02:00:00+00:00,46291,46159,1153,838,75.31681940217251,0,0,0,0,0,0,0.9971484737854011,0,0,0,0,0,0,0
2023-03-07 02:05:00+00:00,32496,36236,894,197,78.62892301798995,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 02:10:00+00:00,48915,36260,1140,341,35.5165864762929,0,0,0,0,0,0,0.7412859041193908,0,0,0,0,0,0,0
2023-03-07 02:15:00+00:00,24893,18829,56,1063,51.88441739085936,0,0,0,0,0,0,0.7563973807897802,0,0,0,0,0,0,0
2023-03-07 02:20:00+00:00,38391,42181,893,774,24.770591650865303,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 02:25:00+00:00,36069,21949,886,442,56.29317173265501,0,0,0,0,0,0,0.6085280989215115,0,0,0,0,0,0,0
2023-03-07 02:30:00+00:00,31882,15454,109,1026,60.91455354580349,0,0,0,0,0,0,0.48472492315413085,0,0,0,0,0,0,0
2023-03-07 02:35:00+00:00,36776,33062,328,933,82.0790250693468,0,0,0,0,0,0,0.899010224059169,0,0,0,0,0,0,0
2023-03-07 02:40:00+00:00,37619,38894,1135,1136,19.397820513228297,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 02:45:00+00:00,23626,33501,181,434,69.68406195238275,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 02:50:00+00:00,31460,6776,873,697,26.68598871130156,0,0,0,0,0,0,0.2153846153846154,0,0,0,0,0,0,0
2023-03-07 02:55:00+00:00,24017,44539,68,1109,53.24626288542937,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 03:00:00+00:00,44934,16812,304,777,11.92788629293292,0,0,0,0,0,0,0.3741487515022032,0,0,0,0,0,0,0
2023-03-07 03:05:00+00:00,45458,47923,532,1027,56.39522784680792,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 03:10:00+00:00,36423,37003,313,988,14.903068654502476,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 03:15:00+00:00,39632,23176,979,921,21.861889066931635,0,0,0,0,0,0,0.5847799757771498,0,0,0,0,0,0,0
2023-03-07 03:20:00+00:00,21798,7355,339,452,80.98773175909639,0,0,0,0,0,0,0.3374162767226351,0,0,0,0,0,0,0
2023-03-07 03:25:00+00:00,35549,16222,256,333,79.93133694381291,0,0,0,0,0,0,0.45632788545388053,0,0,0,0,0,0,0
2023-03-07 03:30:00+00:00,26124,28956,320,126,45.37307549729937,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 03:35:00+00:00,42196,30025,1140,466,27.530507834697374,0,0,0,0,0,0,0.7115603374727463,0,0,0,0,0,0,0
2023-03-07 03:40:00+00:00,20970,14357,534,659,46.045922096968646,0,0,0,0,0,0,0.6846447305674773,0,0,0,0,0,0,0
2023-03-07 03:45:00+00:00,41041,27250,1122,943,57.70895614050797,0,0,0,0,0,0,0.6639701761652981,0,0,0,0,0,0,0
2023-03-07 03:50:00+00:00,47594,8512,691,377,83.73705493116059,0,0,0,0,0,0,0.1788460730344161,0,0,0,0,0,0,0
2023-03-07 03:55:00+00:00,32119,11345,321,1088,11.39752978066918,0,0,0,0,0,0,0.3532177215978082,0,0,0,0,0,0,0
2023-03-07 04:00:00+00:00,43515,24069,621,60,75.91427654679529,0,0,0,0,0,0,0.5531196139262323,0,0,0,0,0,0,0
2023-03-07 04:05:00+00:00,22635,19490,939,668,38.87197344319512,0,0,0,0,0,0,0.8610558869008174,0,0,0,0,0,0,0
2023-03-07 04:10:00+00:00,48813,31259,786,117,42.72336895369332,0,0,0,0,0,0,0.6403826849404871,0,0,0,0,0,0,0
2023-03-07 04:15:00+00:00,44643,44735,920,530,81.21709756134739,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 04:20:00+00:00,30060,44981,97,549,54.28177719861851,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 04:25:00+00:00,34496,19314,259,462,63.14648960239707,0,0,0,0,0,0,0.5598910018552876,0,0,0,0,0,0,0
2023-03-07 04:30:00+00:00,37548,22507,1195,201,30.465301093121223,0,0,0,0,0,0,0.5994194098220944,0,0,0,0,0,0,0
2023-03-07 04:35:00+00:00,49159,17739,629,700,25.962606471588863,0,0,0,0,0,0,0.3608494883948005,0,0,0,0,0,0,0
2023-03-07 04:40:00+00:00,23627,26980,254,808,40.6359286332883,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 04:45:00+00:00,46618,18078,855,467,86.45764080478034,0,0,0,0,0,0,0.387790123986443,0,0,0,0,0,0,0
2023-03-07 04:50:00+00:00,35794,37756,1092,527,40.751764793328775,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 04:55:00+00:00,38317,24489,811,1158,57.107189483370895,0,0,0,0,0,0,0.6391157971657488,0,0,0,0,0,0,0
2023-03-07 05:00:00+00:00,31674,42394,332,286,23.34486512641208,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 05:05:00+00:00,29098,7878,459,1026,13.000593394236285,0,0,0,0,0,0,0.27074025706234106,0,0,0,0,0,0,0
2023-03-07 05:10:00+00:00,37699,17584,1076,810,58.85393416093231,0,0,0,0,0,0,0.46643147033077803,0,0,0,0,0,0,0
2023-03-07 05:15:00+00:00,29872,11825,108,972,49.01578259002373,0,0,0,0,0,0,0.39585565077664703,0,0,0,0,0,0,0
2023-03-07 05:20:00+00:00,47391,28810,166,892,25.92349851454116,0,0,0,0,0,0,0.6079213352746302,0,0,0,0,0,0,0
2023-03-07 05:25:00+00:00,38378,17305,940,1076,43.266130006190224,0,0,0,0,0,0,0.45090937516285373,0,0,0,0,0,0,0
2023-03-07 05:30:00+00:00,49791,40079,253,251,51.31556965606823,0,0,0,0,0,0,0.8049446687152296,0,0,0,0,0,0,0
2023-03-07 05:35:00+00:00,40444,37561,906,985,66.75391396917574,0,0,0,0,0,0,0.9287162496291168,0,0,0,0,0,0,0
2023-03-07 05:40:00+00:00,40261,13623,86,483,9.596457540674429,0,0,0,0,0,0,0.33836715431807457,0,0,0,0,0,0,0
2023-03-07 05:45:00+00:00,26592,22173,904,529,44.15248555149198,0,0,0,0,0,0,0.833822202166065,0,0,0,0,0,0,0
2023-03-07 05:50:00+00:00,43302,24039,938,74,35.28850480071554,0,0,0,0,0,0,0.5551475682416517,0,0,0,0,0,0,0
2023-03-07 05:55:00+00:00,45474,6542,498,107,81.31722056571068,0,0,0,0,0,0,0.1438624268812948,0,0,0,0,0,0,0
2023-03-07 06:00:00+00:00,46540,31257,198,240,66.38743107406995,0,0,0,0,0,0,0.6716158143532445,0,0,0,0,0,0,0
2023-03-07 06:05:00+00:00,24624,47144,197,579,54.55333544384067,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 06:10:00+00:00,25708,20195,441,900,59.14711805324615,0,0,0,0,0,0,0.7855531352108294,0,0,0,0,0,0,0
2023-03-07 06:15:00+00:00,22384,38813,1098,277,47.57413891713068,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 06:20:00+00:00,30250,22642,330,559,66.94075421544669,0,0,0,0,0,0,0.748495867768595,0,0,0,0,0,0,0
2023-03-07 06:25:00+00:00,41131,34220,542,240,39.01101251106167,0,0,0,0,0,0,0.8319758819381975,0,0,0,0,0,0,0
2023-03-07 06:30:00+00:00,39844,31997,804,556,78.60029221355308,0,0,0,0,0,0,0.8030569219957836,0,0,0,0,0,0,0
2023-03-07 06:35:00+00:00,21969,31861,915,191,55.44631928870664,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 06:40:00+00:00,24443,8914,921,984,51.31210700747155,0,0,0,0,0,0,0.3646851859428057,0,0,0,0,0,0,0
2023-03-07 06:45:00+00:00,20120,34934,1189,1103,14.076879401799529,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 06:50:00+00:00,26188,21575,881,455,67.44117801933774,0,0,0,0,0,0,0.8238506186039407,0,0,0,0,0,0,0
2023-03-07 06:55:00+00:00,29467,17000,1065,670,49.99697965597508,0,0,0,0,0,0,0.576916550717752,0,0,0,0,0,0,0
2023-03-07 07:00:00+00:00,33398,40785,92,882,79.1749737972658,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 07:05:00+00:00,25343,7990,358,463,58.56178413570247,0,0,0,0,0,0,0.3152744347551592,0,0,0,0,0,0,0
2023-03-07 07:10:00+00:00,37812,18453,104,181,72.10422349267965,0,0,0,0,0,0,0.4880196762932402,0,0,0,0,0,0,0
2023-03-07 07:15:00+00:00,36787,15864,340,891,48.95007220905238,0,0,0,0,0,0,0.4312392964906081,0,0,0,0,0,0,0
2023-03-07 07:20:00+00:00,24125,12142,767,245,26.673771911754923,0,0,0,0,0,0,0.5032953367875648,0,0,0,0,0,0,0
2023-03-07 07:25:00+00:00,36211,31167,1162,61,52.77873558911482,0,0,0,0,0,0,0.8607053105409959,0,0,0,0,0,0,0
2023-03-07 07:30:00+00:00,45491,43603,1083,1169,24.337261600401597,0,0,0,0,0,0,0.9584972851772878,0,0,0,0,0,0,0
2023-03-07 07:35:00+00:00,34337,26381,464,310,73.1727416461836,0,0,0,0,0,0,0.7682965896845968,0,0,0,0,0,0,0
2023-03-07 07:40:00+00:00,26059,22877,834,1061,5.973486563428184,0,0,0,0,0,0,0.8778924747687938,0,0,0,0,0,0,0
2023-03-07 07:45:00+00:00,25182,27354,204,184,54.485452971885344,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 07:50:00+00:00,34548,29370,795,795,22.22451394305378,0,0,0,0,0,0,0.8501215699895797,0,0,0,0,0,0,0
2023-03-07 07:55:00+00:00,30301,21722,627,66,88.35861148498877,0,0,0,0,0,0,0.7168740305600475,0,0,0,0,0,0,0
2023-03-07 08:00:00+00:00,23111,41202,979,1087,44.78421084397772,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 08:05:00+00:00,24289,12413,474,1081,46.98732681172221,0,0,0,0,0,0,0.5110543867594385,0,0,0,0,0,0,0
2023-03-07 08:10:00+00:00,39506,14010,680,926,19.188987741813317,0,0,0,0,0,0,0.35462967650483473,0,0,0,0,0,0,0
2023-03-07 08:15:00+00:00,25555,24226,442,764,43.2365518613572,0,0,0,0,0,0,0.9479945216200352,0,0,0,0,0,0,0
2023-03-07 08:20:00+00:00,29500,7896,917,989,50.862518018754905,0,0,0,0,0,0,0.26766101694915256,0,0,0,0,0,0,0
2023-03-07 08:25:00+00:00,29477,10041,910,95,51.89954343248197,0,0,0,0,0,0,0.3406384638870984,0,0,0,0,0,0,0
2023-03-07 08:30:00+00:00,36656,37875,223,787,82.07611938917947,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 08:35:00+00:00,47825,29926,903,152,46.50963276724418,0,0,0,0,0,0,0.6257396759017251,0,0,0,0,0,0,0
2023-03-07 08:40:00+00:00,26422,16266,826,1007,79.66505645681828,0,0,0,0,0,0,0.6156233441828779,0,0,0,0,0,0,0
2023-03-07 08:45:00+00:00,27308,36533,1097,1177,28.13626662459197,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-03-07 08:50:00+00:00,28218,5587,833,802,55.39765281976029,0,0,0,0,0,0,0.19799418810688213,0,0,0,0,0,0,0
2023-03-07 08:55:00+00:00,37188,10686,708,675,52.31768430935425,0,0,0,0,0,0,0.287350758309132,0,0,0,0,0,0,0
2023-03-07 09:00:00+00:00,44162,31103,116,572,73.66265193774652,0,0,0,0,0,0,0.7042932838186676,0,0,0,0,0,0,0
